forecast_id,release_time,horizon_hour,target_time,pv_forecast_kw,pv_actual_kw,alignment_status,unmatched_reason,absolute_error_kw
5523,2025-02-27 12:00:00,3,2025-02-27 15:00:00,4769.4918,4660.3875,matched,,109.1043
5524,2025-02-27 12:00:00,4,2025-02-27 16:00:00,3085.2201,3034.8,matched,,50.4201
5525,2025-02-27 12:00:00,5,2025-02-27 17:00:00,1008.1967,993.75,matched,,14.4467
5526,2025-02-27 12:00:00,6,2025-02-27 18:00:00,0,0,matched,,0
5527,2025-02-27 12:00:00,7,2025-02-27 19:00:00,0,0,matched,,0
5528,2025-02-27 12:00:00,8,2025-02-27 20:00:00,0,0,matched,,0
5529,2025-02-27 12:00:00,9,2025-02-27 21:00:00,0,0,matched,,0
5530,2025-02-27 12:00:00,10,2025-02-27 22:00:00,0,0,matched,,0
5531,2025-02-27 12:00:00,11,2025-02-27 23:00:00,0,0,matched,,0
5532,2025-02-27 12:00:00,12,2025-02-28 00:00:00,0,0,matched,,0
5533,2025-02-27 12:00:00,13,2025-02-28 01:00:00,0,0,matched,,0
5534,2025-02-27 12:00:00,14,2025-02-28 02:00:00,0,0,matched,,0
5535,2025-02-27 12:00:00,15,2025-02-28 03:00:00,0,0,matched,,0
5536,2025-02-27 12:00:00,16,2025-02-28 04:00:00,0,0,matched,,0
5537,2025-02-27 12:00:00,17,2025-02-28 05:00:00,0,0,matched,,0
5538,2025-02-27 12:00:00,18,2025-02-28 06:00:00,0,0,matched,,0
5539,2025-02-27 12:00:00,19,2025-02-28 07:00:00,990.7113,1008.8625,matched,,18.1512
5540,2025-02-27 12:00:00,20,2025-02-28 08:00:00,3184.0833,3015.2625,matched,,168.8208
5541,2025-02-27 12:00:00,21,2025-02-28 09:00:00,5170.8194,4840.0125,matched,,330.8069
5542,2025-02-27 12:00:00,22,2025-02-28 10:00:00,7015.0875,6941.2875,matched,,73.8
5543,2025-02-27 12:00:00,23,2025-02-28 11:00:00,7248.4964,7133.8875,matched,,114.6089
5544,2025-02-27 12:00:00,24,2025-02-28 12:00:00,7094.1818,7383.75,matched,,289.5682
5545,2025-02-27 18:00:00,1,2025-02-27 19:00:00,0,0,matched,,0
5546,2025-02-27 18:00:00,2,2025-02-27 20:00:00,0,0,matched,,0
5547,2025-02-27 18:00:00,3,2025-02-27 21:00:00,0,0,matched,,0
5548,2025-02-27 18:00:00,4,2025-02-27 22:00:00,0,0,matched,,0
5549,2025-02-27 18:00:00,5,2025-02-27 23:00:00,0,0,matched,,0
5550,2025-02-27 18:00:00,6,2025-02-28 00:00:00,0,0,matched,,0
5551,2025-02-27 18:00:00,7,2025-02-28 01:00:00,0,0,matched,,0
5552,2025-02-27 18:00:00,8,2025-02-28 02:00:00,0,0,matched,,0
5553,2025-02-27 18:00:00,9,2025-02-28 03:00:00,0,0,matched,,0
5554,2025-02-27 18:00:00,10,2025-02-28 04:00:00,0,0,matched,,0
5555,2025-02-27 18:00:00,11,2025-02-28 05:00:00,0,0,matched,,0
5556,2025-02-27 18:00:00,12,2025-02-28 06:00:00,0,0,matched,,0
5557,2025-02-27 18:00:00,13,2025-02-28 07:00:00,778.7348,1008.8625,matched,,230.1277
5558,2025-02-27 18:00:00,14,2025-02-28 08:00:00,2253.0549,3015.2625,matched,,762.2076
5559,2025-02-27 18:00:00,15,2025-02-28 09:00:00,3719.5141,4840.0125,matched,,1120.4984
5560,2025-02-27 18:00:00,16,2025-02-28 10:00:00,6290.2511,6941.2875,matched,,651.0364
5561,2025-02-27 18:00:00,17,2025-02-28 11:00:00,7057.5179,7133.8875,matched,,76.3696
5562,2025-02-27 18:00:00,18,2025-02-28 12:00:00,8344.725,7383.75,matched,,960.975
5563,2025-02-27 18:00:00,19,2025-02-28 13:00:00,8501.7,6836.2875,matched,,1665.4125
5564,2025-02-27 18:00:00,20,2025-02-28 14:00:00,6683.775,6060.975,matched,,622.8
5565,2025-02-27 18:00:00,21,2025-02-28 15:00:00,5270.8875,5001,matched,,269.8875
5566,2025-02-27 18:00:00,22,2025-02-28 16:00:00,3569.1375,3063.2625,matched,,505.875
5567,2025-02-27 18:00:00,23,2025-02-28 17:00:00,1304.8164,1020.4125,matched,,284.4039
5568,2025-02-27 18:00:00,24,2025-02-28 18:00:00,0,0,matched,,0
5569,2025-02-28 00:00:00,1,2025-02-28 01:00:00,0,0,matched,,0
5570,2025-02-28 00:00:00,2,2025-02-28 02:00:00,0,0,matched,,0
5571,2025-02-28 00:00:00,3,2025-02-28 03:00:00,0,0,matched,,0
5572,2025-02-28 00:00:00,4,2025-02-28 04:00:00,0,0,matched,,0
5573,2025-02-28 00:00:00,5,2025-02-28 05:00:00,0,0,matched,,0
5574,2025-02-28 00:00:00,6,2025-02-28 06:00:00,0,0,matched,,0
5575,2025-02-28 00:00:00,7,2025-02-28 07:00:00,1082.3801,1008.8625,matched,,73.5176
5576,2025-02-28 00:00:00,8,2025-02-28 08:00:00,3155.0978,3015.2625,matched,,139.8353
5577,2025-02-28 00:00:00,9,2025-02-28 09:00:00,5130.3137,4840.0125,matched,,290.3012
5578,2025-02-28 00:00:00,10,2025-02-28 10:00:00,7015.0875,6941.2875,matched,,73.8
5579,2025-02-28 00:00:00,11,2025-02-28 11:00:00,6933.3759,7133.8875,matched,,200.5116
5580,2025-02-28 00:00:00,12,2025-02-28 12:00:00,7715.4883,7383.75,matched,,331.7383
5581,2025-02-28 00:00:00,13,2025-02-28 13:00:00,7574.5109,6836.2875,matched,,738.2234
5582,2025-02-28 00:00:00,14,2025-02-28 14:00:00,6042.3922,6060.975,matched,,18.5828
5583,2025-02-28 00:00:00,15,2025-02-28 15:00:00,4950.6183,5001,matched,,50.3817
5584,2025-02-28 00:00:00,16,2025-02-28 16:00:00,3177.6541,3063.2625,matched,,114.3916
5585,2025-02-28 00:00:00,17,2025-02-28 17:00:00,761.7323,1020.4125,matched,,258.6802
5586,2025-02-28 00:00:00,18,2025-02-28 18:00:00,0,0,matched,,0
5587,2025-02-28 00:00:00,19,2025-02-28 19:00:00,0,0,matched,,0
5588,2025-02-28 00:00:00,20,2025-02-28 20:00:00,0,0,matched,,0
5589,2025-02-28 00:00:00,21,2025-02-28 21:00:00,0,0,matched,,0
5590,2025-02-28 00:00:00,22,2025-02-28 22:00:00,0,0,matched,,0
5591,2025-02-28 00:00:00,23,2025-02-28 23:00:00,0,0,matched,,0
5592,2025-02-28 00:00:00,24,2025-03-01 00:00:00,0,0,matched,,0
5593,2025-02-28 06:00:00,1,2025-02-28 07:00:00,1002.0517,1008.8625,matched,,6.8108
5594,2025-02-28 06:00:00,2,2025-02-28 08:00:00,2980.4783,3015.2625,matched,,34.7842
5595,2025-02-28 06:00:00,3,2025-02-28 09:00:00,4768.5944,4840.0125,matched,,71.4181
5596,2025-02-28 06:00:00,4,2025-02-28 10:00:00,6705.1535,6941.2875,matched,,236.134
5597,2025-02-28 06:00:00,5,2025-02-28 11:00:00,6725.4102,7133.8875,matched,,408.4773
5598,2025-02-28 06:00:00,6,2025-02-28 12:00:00,7074.0686,7383.75,matched,,309.6814
5599,2025-02-28 06:00:00,7,2025-02-28 13:00:00,6771.8303,6836.2875,matched,,64.4572
5600,2025-02-28 06:00:00,8,2025-02-28 14:00:00,6037.6131,6060.975,matched,,23.3619
5601,2025-02-28 06:00:00,9,2025-02-28 15:00:00,5270.8875,5001,matched,,269.8875
5602,2025-02-28 06:00:00,10,2025-02-28 16:00:00,3377.8131,3063.2625,matched,,314.5506
5603,2025-02-28 06:00:00,11,2025-02-28 17:00:00,1064.5266,1020.4125,matched,,44.1141
5604,2025-02-28 06:00:00,12,2025-02-28 18:00:00,0,0,matched,,0
5605,2025-02-28 06:00:00,13,2025-02-28 19:00:00,0,0,matched,,0
5606,2025-02-28 06:00:00,14,2025-02-28 20:00:00,0,0,matched,,0
5607,2025-02-28 06:00:00,15,2025-02-28 21:00:00,0,0,matched,,0
5608,2025-02-28 06:00:00,16,2025-02-28 22:00:00,0,0,matched,,0
5609,2025-02-28 06:00:00,17,2025-02-28 23:00:00,0,0,matched,,0
5610,2025-02-28 06:00:00,18,2025-03-01 00:00:00,0,0,matched,,0
5611,2025-02-28 06:00:00,19,2025-03-01 01:00:00,0,0,matched,,0
5612,2025-02-28 06:00:00,20,2025-03-01 02:00:00,0,0,matched,,0
5613,2025-02-28 06:00:00,21,2025-03-01 03:00:00,0,0,matched,,0
5614,2025-02-28 06:00:00,22,2025-03-01 04:00:00,0,0,matched,,0
5615,2025-02-28 06:00:00,23,2025-03-01 05:00:00,0,0,matched,,0
5616,2025-02-28 06:00:00,24,2025-03-01 06:00:00,0,0,matched,,0
5617,2025-02-28 12:00:00,1,2025-02-28 13:00:00,7022.8176,6836.2875,matched,,186.5301
5618,2025-02-28 12:00:00,2,2025-02-28 14:00:00,6242.2363,6060.975,matched,,181.2613
5619,2025-02-28 12:00:00,3,2025-02-28 15:00:00,5165.7588,5001,matched,,164.7588
5620,2025-02-28 12:00:00,4,2025-02-28 16:00:00,3053.1075,3063.2625,matched,,10.155
5621,2025-02-28 12:00:00,5,2025-02-28 17:00:00,1026.8168,1020.4125,matched,,6.4043
5622,2025-02-28 12:00:00,6,2025-02-28 18:00:00,0,0,matched,,0
5623,2025-02-28 12:00:00,7,2025-02-28 19:00:00,0,0,matched,,0
5624,2025-02-28 12:00:00,8,2025-02-28 20:00:00,0,0,matched,,0
5625,2025-02-28 12:00:00,9,2025-02-28 21:00:00,0,0,matched,,0
5626,2025-02-28 12:00:00,10,2025-02-28 22:00:00,0,0,matched,,0
5627,2025-02-28 12:00:00,11,2025-02-28 23:00:00,0,0,matched,,0
5628,2025-02-28 12:00:00,12,2025-03-01 00:00:00,0,0,matched,,0
5629,2025-02-28 12:00:00,13,2025-03-01 01:00:00,0,0,matched,,0
5630,2025-02-28 12:00:00,14,2025-03-01 02:00:00,0,0,matched,,0
5631,2025-02-28 12:00:00,15,2025-03-01 03:00:00,0,0,matched,,0
5632,2025-02-28 12:00:00,16,2025-03-01 04:00:00,0,0,matched,,0
5633,2025-02-28 12:00:00,17,2025-03-01 05:00:00,0,0,matched,,0
5634,2025-02-28 12:00:00,18,2025-03-01 06:00:00,0,0,matched,,0
5635,2025-02-28 12:00:00,19,2025-03-01 07:00:00,1210.1633,972.225,matched,,237.9383
5636,2025-02-28 12:00:00,20,2025-03-01 08:00:00,3491.55,2665.0125,matched,,826.5375
5637,2025-02-28 12:00:00,21,2025-03-01 09:00:00,4616.0182,4043.7,matched,,572.3182
5638,2025-02-28 12:00:00,22,2025-03-01 10:00:00,5715.2461,5381.625,matched,,333.6211
5639,2025-02-28 12:00:00,23,2025-03-01 11:00:00,6491.6114,6306.9375,matched,,184.6739
5640,2025-02-28 12:00:00,24,2025-03-01 12:00:00,5273.3339,7470.2625,matched,,2196.9286
5641,2025-02-28 18:00:00,1,2025-02-28 19:00:00,0,0,matched,,0
5642,2025-02-28 18:00:00,2,2025-02-28 20:00:00,0,0,matched,,0
5643,2025-02-28 18:00:00,3,2025-02-28 21:00:00,0,0,matched,,0
5644,2025-02-28 18:00:00,4,2025-02-28 22:00:00,0,0,matched,,0
5645,2025-02-28 18:00:00,5,2025-02-28 23:00:00,0,0,matched,,0
5646,2025-02-28 18:00:00,6,2025-03-01 00:00:00,0,0,matched,,0
5647,2025-02-28 18:00:00,7,2025-03-01 01:00:00,0,0,matched,,0
5648,2025-02-28 18:00:00,8,2025-03-01 02:00:00,0,0,matched,,0
5649,2025-02-28 18:00:00,9,2025-03-01 03:00:00,0,0,matched,,0
5650,2025-02-28 18:00:00,10,2025-03-01 04:00:00,0,0,matched,,0
5651,2025-02-28 18:00:00,11,2025-03-01 05:00:00,0,0,matched,,0
5652,2025-02-28 18:00:00,12,2025-03-01 06:00:00,0,0,matched,,0
5653,2025-02-28 18:00:00,13,2025-03-01 07:00:00,872.9784,972.225,matched,,99.2466
5654,2025-02-28 18:00:00,14,2025-03-01 08:00:00,2429.9697,2665.0125,matched,,235.0428
5655,2025-02-28 18:00:00,15,2025-03-01 09:00:00,3480.011,4043.7,matched,,563.689
5656,2025-02-28 18:00:00,16,2025-03-01 10:00:00,3965.4979,5381.625,matched,,1416.1271
5657,2025-02-28 18:00:00,17,2025-03-01 11:00:00,4776.424,6306.9375,matched,,1530.5135
5658,2025-02-28 18:00:00,18,2025-03-01 12:00:00,6689.7333,7470.2625,matched,,780.5292
5659,2025-02-28 18:00:00,19,2025-03-01 13:00:00,6899.2275,7251.9,matched,,352.6725
5660,2025-02-28 18:00:00,20,2025-03-01 14:00:00,5276.4076,5927.1375,matched,,650.7299
5661,2025-02-28 18:00:00,21,2025-03-01 15:00:00,5098.9681,4726.95,matched,,372.0181
5662,2025-02-28 18:00:00,22,2025-03-01 16:00:00,3191.54,2868.825,matched,,322.715
5663,2025-02-28 18:00:00,23,2025-03-01 17:00:00,1165.3316,1010.625,matched,,154.7066
5664,2025-02-28 18:00:00,24,2025-03-01 18:00:00,0,0,matched,,0
5665,2025-03-01 00:00:00,1,2025-03-01 01:00:00,0,0,matched,,0
5666,2025-03-01 00:00:00,2,2025-03-01 02:00:00,0,0,matched,,0
5667,2025-03-01 00:00:00,3,2025-03-01 03:00:00,0,0,matched,,0
5668,2025-03-01 00:00:00,4,2025-03-01 04:00:00,0,0,matched,,0
5669,2025-03-01 00:00:00,5,2025-03-01 05:00:00,0,0,matched,,0
5670,2025-03-01 00:00:00,6,2025-03-01 06:00:00,0,0,matched,,0
5671,2025-03-01 00:00:00,7,2025-03-01 07:00:00,909.6285,972.225,matched,,62.5965
5672,2025-03-01 00:00:00,8,2025-03-01 08:00:00,2661.0697,2665.0125,matched,,3.9428
5673,2025-03-01 00:00:00,9,2025-03-01 09:00:00,3964.2304,4043.7,matched,,79.4696
5674,2025-03-01 00:00:00,10,2025-03-01 10:00:00,5133.8466,5381.625,matched,,247.7784
5675,2025-03-01 00:00:00,11,2025-03-01 11:00:00,5525.0933,6306.9375,matched,,781.8442
5676,2025-03-01 00:00:00,12,2025-03-01 12:00:00,6761.2539,7470.2625,matched,,709.0086
5677,2025-03-01 00:00:00,13,2025-03-01 13:00:00,5460.5808,7251.9,matched,,1791.3192
5678,2025-03-01 00:00:00,14,2025-03-01 14:00:00,4931.868,5927.1375,matched,,995.2695
5679,2025-03-01 00:00:00,15,2025-03-01 15:00:00,4274.5779,4726.95,matched,,452.3721
5680,2025-03-01 00:00:00,16,2025-03-01 16:00:00,2406.9779,2868.825,matched,,461.8471
5681,2025-03-01 00:00:00,17,2025-03-01 17:00:00,902.456,1010.625,matched,,108.169
5682,2025-03-01 00:00:00,18,2025-03-01 18:00:00,0,0,matched,,0
5683,2025-03-01 00:00:00,19,2025-03-01 19:00:00,0,0,matched,,0
5684,2025-03-01 00:00:00,20,2025-03-01 20:00:00,0,0,matched,,0
5685,2025-03-01 00:00:00,21,2025-03-01 21:00:00,0,0,matched,,0
5686,2025-03-01 00:00:00,22,2025-03-01 22:00:00,0,0,matched,,0
5687,2025-03-01 00:00:00,23,2025-03-01 23:00:00,0,0,matched,,0
5688,2025-03-01 00:00:00,24,2025-03-02 00:00:00,0,0,matched,,0
5689,2025-03-01 06:00:00,1,2025-03-01 07:00:00,976.0978,972.225,matched,,3.8728
5690,2025-03-01 06:00:00,2,2025-03-01 08:00:00,2697.4825,2665.0125,matched,,32.47
5691,2025-03-01 06:00:00,3,2025-03-01 09:00:00,4173.7536,4043.7,matched,,130.0536
5692,2025-03-01 06:00:00,4,2025-03-01 10:00:00,5775.9041,5381.625,matched,,394.2791
5693,2025-03-01 06:00:00,5,2025-03-01 11:00:00,6803.5153,6306.9375,matched,,496.5778
5694,2025-03-01 06:00:00,6,2025-03-01 12:00:00,8232.7323,7470.2625,matched,,762.4698
5695,2025-03-01 06:00:00,7,2025-03-01 13:00:00,8027.7384,7251.9,matched,,775.8384
5696,2025-03-01 06:00:00,8,2025-03-01 14:00:00,6291.6494,5927.1375,matched,,364.5119
5697,2025-03-01 06:00:00,9,2025-03-01 15:00:00,4790.065,4726.95,matched,,63.115
5698,2025-03-01 06:00:00,10,2025-03-01 16:00:00,2850.697,2868.825,matched,,18.128
5699,2025-03-01 06:00:00,11,2025-03-01 17:00:00,962.6409,1010.625,matched,,47.9841
5700,2025-03-01 06:00:00,12,2025-03-01 18:00:00,0,0,matched,,0
5701,2025-03-01 06:00:00,13,2025-03-01 19:00:00,0,0,matched,,0
5702,2025-03-01 06:00:00,14,2025-03-01 20:00:00,0,0,matched,,0
5703,2025-03-01 06:00:00,15,2025-03-01 21:00:00,0,0,matched,,0
5704,2025-03-01 06:00:00,16,2025-03-01 22:00:00,0,0,matched,,0
5705,2025-03-01 06:00:00,17,2025-03-01 23:00:00,0,0,matched,,0
5706,2025-03-01 06:00:00,18,2025-03-02 00:00:00,0,0,matched,,0
5707,2025-03-01 06:00:00,19,2025-03-02 01:00:00,0,0,matched,,0
5708,2025-03-01 06:00:00,20,2025-03-02 02:00:00,0,0,matched,,0
5709,2025-03-01 06:00:00,21,2025-03-02 03:00:00,0,0,matched,,0
5710,2025-03-01 06:00:00,22,2025-03-02 04:00:00,0,0,matched,,0
5711,2025-03-01 06:00:00,23,2025-03-02 05:00:00,0,0,matched,,0
5712,2025-03-01 06:00:00,24,2025-03-02 06:00:00,0,0,matched,,0
5713,2025-03-01 12:00:00,1,2025-03-01 13:00:00,7250.1701,7251.9,matched,,1.7299
5714,2025-03-01 12:00:00,2,2025-03-01 14:00:00,5900.1919,5927.1375,matched,,26.9456
5715,2025-03-01 12:00:00,3,2025-03-01 15:00:00,4656.0971,4726.95,matched,,70.8529
5716,2025-03-01 12:00:00,4,2025-03-01 16:00:00,2821.7367,2868.825,matched,,47.0883
5717,2025-03-01 12:00:00,5,2025-03-01 17:00:00,1020.2917,1010.625,matched,,9.6667
5718,2025-03-01 12:00:00,6,2025-03-01 18:00:00,0,0,matched,,0
5719,2025-03-01 12:00:00,7,2025-03-01 19:00:00,0,0,matched,,0
5720,2025-03-01 12:00:00,8,2025-03-01 20:00:00,0,0,matched,,0
5721,2025-03-01 12:00:00,9,2025-03-01 21:00:00,0,0,matched,,0
5722,2025-03-01 12:00:00,10,2025-03-01 22:00:00,0,0,matched,,0
5723,2025-03-01 12:00:00,11,2025-03-01 23:00:00,0,0,matched,,0
5724,2025-03-01 12:00:00,12,2025-03-02 00:00:00,0,0,matched,,0
5725,2025-03-01 12:00:00,13,2025-03-02 01:00:00,0,0,matched,,0
5726,2025-03-01 12:00:00,14,2025-03-02 02:00:00,0,0,matched,,0
5727,2025-03-01 12:00:00,15,2025-03-02 03:00:00,0,0,matched,,0
5728,2025-03-01 12:00:00,16,2025-03-02 04:00:00,0,0,matched,,0
5729,2025-03-01 12:00:00,17,2025-03-02 05:00:00,0,0,matched,,0
5730,2025-03-01 12:00:00,18,2025-03-02 06:00:00,0,0,matched,,0
5731,2025-03-01 12:00:00,19,2025-03-02 07:00:00,1289.6044,1065.9,matched,,223.7044
5732,2025-03-01 12:00:00,20,2025-03-02 08:00:00,3718.2,2912.4375,matched,,805.7625
5733,2025-03-01 12:00:00,21,2025-03-02 09:00:00,6017.9625,4621.2,matched,,1396.7625
5734,2025-03-01 12:00:00,22,2025-03-02 10:00:00,7303.05,5679.4875,matched,,1623.5625
5735,2025-03-01 12:00:00,23,2025-03-02 11:00:00,7933.0875,6430.9875,matched,,1502.1
5736,2025-03-01 12:00:00,24,2025-03-02 12:00:00,8344.725,6085.35,matched,,2259.375
5737,2025-03-01 18:00:00,1,2025-03-01 19:00:00,0,0,matched,,0
5738,2025-03-01 18:00:00,2,2025-03-01 20:00:00,0,0,matched,,0
5739,2025-03-01 18:00:00,3,2025-03-01 21:00:00,0,0,matched,,0
5740,2025-03-01 18:00:00,4,2025-03-01 22:00:00,0,0,matched,,0
5741,2025-03-01 18:00:00,5,2025-03-01 23:00:00,0,0,matched,,0
5742,2025-03-01 18:00:00,6,2025-03-02 00:00:00,0,0,matched,,0
5743,2025-03-01 18:00:00,7,2025-03-02 01:00:00,0,0,matched,,0
5744,2025-03-01 18:00:00,8,2025-03-02 02:00:00,0,0,matched,,0
5745,2025-03-01 18:00:00,9,2025-03-02 03:00:00,0,0,matched,,0
5746,2025-03-01 18:00:00,10,2025-03-02 04:00:00,0,0,matched,,0
5747,2025-03-01 18:00:00,11,2025-03-02 05:00:00,0,0,matched,,0
5748,2025-03-01 18:00:00,12,2025-03-02 06:00:00,0,0,matched,,0
5749,2025-03-01 18:00:00,13,2025-03-02 07:00:00,1160.0623,1065.9,matched,,94.1623
5750,2025-03-01 18:00:00,14,2025-03-02 08:00:00,2654.092,2912.4375,matched,,258.3455
5751,2025-03-01 18:00:00,15,2025-03-02 09:00:00,4436.6958,4621.2,matched,,184.5042
5752,2025-03-01 18:00:00,16,2025-03-02 10:00:00,6167.4981,5679.4875,matched,,488.0106
5753,2025-03-01 18:00:00,17,2025-03-02 11:00:00,6742.1703,6430.9875,matched,,311.1828
5754,2025-03-01 18:00:00,18,2025-03-02 12:00:00,7568.5264,6085.35,matched,,1483.1764
5755,2025-03-01 18:00:00,19,2025-03-02 13:00:00,8180.4026,5783.25,matched,,2397.1526
5756,2025-03-01 18:00:00,20,2025-03-02 14:00:00,6986.6625,4996.1625,matched,,1990.5
5757,2025-03-01 18:00:00,21,2025-03-02 15:00:00,5510.8125,4160.85,matched,,1349.9625
5758,2025-03-01 18:00:00,22,2025-03-02 16:00:00,2993.7623,2733.225,matched,,260.5373
5759,2025-03-01 18:00:00,23,2025-03-02 17:00:00,945.8349,972.2625,matched,,26.4276
5760,2025-03-01 18:00:00,24,2025-03-02 18:00:00,0,0,matched,,0
5761,2025-03-02 00:00:00,1,2025-03-02 01:00:00,0,0,matched,,0
5762,2025-03-02 00:00:00,2,2025-03-02 02:00:00,0,0,matched,,0
5763,2025-03-02 00:00:00,3,2025-03-02 03:00:00,0,0,matched,,0
5764,2025-03-02 00:00:00,4,2025-03-02 04:00:00,0,0,matched,,0
5765,2025-03-02 00:00:00,5,2025-03-02 05:00:00,0,0,matched,,0
5766,2025-03-02 00:00:00,6,2025-03-02 06:00:00,0,0,matched,,0
5767,2025-03-02 00:00:00,7,2025-03-02 07:00:00,1100.1572,1065.9,matched,,34.2572
5768,2025-03-02 00:00:00,8,2025-03-02 08:00:00,3146.2131,2912.4375,matched,,233.7756
5769,2025-03-02 00:00:00,9,2025-03-02 09:00:00,4770.4317,4621.2,matched,,149.2317
5770,2025-03-02 00:00:00,10,2025-03-02 10:00:00,6130.3336,5679.4875,matched,,450.8461
5771,2025-03-02 00:00:00,11,2025-03-02 11:00:00,6966.3113,6430.9875,matched,,535.3238
5772,2025-03-02 00:00:00,12,2025-03-02 12:00:00,6327.8636,6085.35,matched,,242.5136
5773,2025-03-02 00:00:00,13,2025-03-02 13:00:00,5269.7272,5783.25,matched,,513.5228
5774,2025-03-02 00:00:00,14,2025-03-02 14:00:00,4758.6798,4996.1625,matched,,237.4827
5775,2025-03-02 00:00:00,15,2025-03-02 15:00:00,3568.2115,4160.85,matched,,592.6385
5776,2025-03-02 00:00:00,16,2025-03-02 16:00:00,2317.4875,2733.225,matched,,415.7375
5777,2025-03-02 00:00:00,17,2025-03-02 17:00:00,779.9053,972.2625,matched,,192.3572
5778,2025-03-02 00:00:00,18,2025-03-02 18:00:00,0,0,matched,,0
5779,2025-03-02 00:00:00,19,2025-03-02 19:00:00,0,0,matched,,0
5780,2025-03-02 00:00:00,20,2025-03-02 20:00:00,0,0,matched,,0
5781,2025-03-02 00:00:00,21,2025-03-02 21:00:00,0,0,matched,,0
5782,2025-03-02 00:00:00,22,2025-03-02 22:00:00,0,0,matched,,0
5783,2025-03-02 00:00:00,23,2025-03-02 23:00:00,0,0,matched,,0
5784,2025-03-02 00:00:00,24,2025-03-03 00:00:00,0,0,matched,,0
5785,2025-03-02 06:00:00,1,2025-03-02 07:00:00,1050.5768,1065.9,matched,,15.3232
5786,2025-03-02 06:00:00,2,2025-03-02 08:00:00,2886.5998,2912.4375,matched,,25.8377
5787,2025-03-02 06:00:00,3,2025-03-02 09:00:00,4504.6613,4621.2,matched,,116.5387
5788,2025-03-02 06:00:00,4,2025-03-02 10:00:00,5518.3649,5679.4875,matched,,161.1226
5789,2025-03-02 06:00:00,5,2025-03-02 11:00:00,6362.1998,6430.9875,matched,,68.7877
5790,2025-03-02 06:00:00,6,2025-03-02 12:00:00,6105.6707,6085.35,matched,,20.3207
5791,2025-03-02 06:00:00,7,2025-03-02 13:00:00,5398.3771,5783.25,matched,,384.8729
5792,2025-03-02 06:00:00,8,2025-03-02 14:00:00,4940.0709,4996.1625,matched,,56.0916
5793,2025-03-02 06:00:00,9,2025-03-02 15:00:00,4331.8423,4160.85,matched,,170.9923
5794,2025-03-02 06:00:00,10,2025-03-02 16:00:00,2581.5846,2733.225,matched,,151.6404
5795,2025-03-02 06:00:00,11,2025-03-02 17:00:00,930.0853,972.2625,matched,,42.1772
5796,2025-03-02 06:00:00,12,2025-03-02 18:00:00,0,0,matched,,0
5797,2025-03-02 06:00:00,13,2025-03-02 19:00:00,0,0,matched,,0
5798,2025-03-02 06:00:00,14,2025-03-02 20:00:00,0,0,matched,,0
5799,2025-03-02 06:00:00,15,2025-03-02 21:00:00,0,0,matched,,0
5800,2025-03-02 06:00:00,16,2025-03-02 22:00:00,0,0,matched,,0
5801,2025-03-02 06:00:00,17,2025-03-02 23:00:00,0,0,matched,,0
5802,2025-03-02 06:00:00,18,2025-03-03 00:00:00,0,0,matched,,0
5803,2025-03-02 06:00:00,19,2025-03-03 01:00:00,0,0,matched,,0
5804,2025-03-02 06:00:00,20,2025-03-03 02:00:00,0,0,matched,,0
5805,2025-03-02 06:00:00,21,2025-03-03 03:00:00,0,0,matched,,0
5806,2025-03-02 06:00:00,22,2025-03-03 04:00:00,0,0,matched,,0
5807,2025-03-02 06:00:00,23,2025-03-03 05:00:00,0,0,matched,,0
5808,2025-03-02 06:00:00,24,2025-03-03 06:00:00,0,0,matched,,0
5809,2025-03-02 12:00:00,1,2025-03-02 13:00:00,5841.4712,5783.25,matched,,58.2212
5810,2025-03-02 12:00:00,2,2025-03-02 14:00:00,4932.9139,4996.1625,matched,,63.2486
5811,2025-03-02 12:00:00,3,2025-03-02 15:00:00,4054.1964,4160.85,matched,,106.6536
5812,2025-03-02 12:00:00,4,2025-03-02 16:00:00,2584.2501,2733.225,matched,,148.9749
5813,2025-03-02 12:00:00,5,2025-03-02 17:00:00,871.7607,972.2625,matched,,100.5018
5814,2025-03-02 12:00:00,6,2025-03-02 18:00:00,0,0,matched,,0
5815,2025-03-02 12:00:00,7,2025-03-02 19:00:00,0,0,matched,,0
5816,2025-03-02 12:00:00,8,2025-03-02 20:00:00,0,0,matched,,0
5817,2025-03-02 12:00:00,9,2025-03-02 21:00:00,0,0,matched,,0
5818,2025-03-02 12:00:00,10,2025-03-02 22:00:00,0,0,matched,,0
5819,2025-03-02 12:00:00,11,2025-03-02 23:00:00,0,0,matched,,0
5820,2025-03-02 12:00:00,12,2025-03-03 00:00:00,0,0,matched,,0
5821,2025-03-02 12:00:00,13,2025-03-03 01:00:00,0,0,matched,,0
5822,2025-03-02 12:00:00,14,2025-03-03 02:00:00,0,0,matched,,0
5823,2025-03-02 12:00:00,15,2025-03-03 03:00:00,0,0,matched,,0
5824,2025-03-02 12:00:00,16,2025-03-03 04:00:00,0,0,matched,,0
5825,2025-03-02 12:00:00,17,2025-03-03 05:00:00,0,0,matched,,0
5826,2025-03-02 12:00:00,18,2025-03-03 06:00:00,0,0,matched,,0
5827,2025-03-02 12:00:00,19,2025-03-03 07:00:00,850.4427,985.4625,matched,,135.0198
