date,solver,status,runtime_seconds,initial_energy_kwh,final_energy_kwh,terminal_value_rates_yuan_per_kwh,terminal_value_breakpoints_kwh,terminal_uncertainty_reserve_kwh,terminal_value_credit_yuan,planned_purchase_cost_yuan,expected_emergency_cost_yuan,expected_total_cost_yuan,optimization_objective_yuan,planned_purchase_energy_kwh,expected_emergency_energy_kwh,expected_planned_grid_used_energy_kwh,expected_unused_planned_grid_energy_kwh,charge_energy_kwh,discharge_energy_kwh,expected_spill_energy_kwh,minimum_energy_kwh,maximum_energy_kwh,maximum_power_balance_residual_kw,maximum_soc_residual_kwh,planned_final_energy_kwh,actual_initial_energy_kwh,actual_final_energy_kwh,realized_emergency_energy_kwh,realized_emergency_cost_yuan,realized_total_cost_yuan,realized_planned_grid_used_energy_kwh,realized_unused_planned_grid_energy_kwh,realized_pv_spill_energy_kwh,actual_charge_energy_kwh,actual_discharge_energy_kwh,battery_clipping_energy_kwh,battery_clipping_intervals
2025-11-01,PuLP HiGHS,Optimal,2.9981112,7694.375967,8101.679327,1.124955|0.726615|0.384264,5403.358654|8101.679327|10800,5403.358654,6689.22961,20780.82333,3313.945556,24094.76888,17405.53927,36863.12487,871.8863738,33506.52362,3356.601247,18354.74266,14500.76853,9282.802715,1200,10800,2.273736754e-13,1.818989404e-12,8101.679327,7694.375967,8101.679327,248.8185773,712.0486359,21492.87196,33681.82349,3181.301375,7642.723596,17775.30009,14031.42005,1048.791051,17
2025-11-02,PuLP HiGHS,Optimal,2.9462401,8101.679327,7660.772913,1.124955|0.726615|0.384264,4521.545826|7660.772913|10800,4521.545826,6017.599074,47201.02634,3770.166722,50971.19306,44953.59399,75693.50847,969.6967329,71118.11108,4575.397395,22909.48499,18953.49862,2686.250508,1200,10800,9.094947018e-13,9.094947018e-13,7660.772913,8101.679327,7660.772913,730.7827462,2773.92388,49974.95022,72210.21516,3483.293308,368.3850785,21963.39301,18187.16411,1712.426497,22
2025-11-03,PuLP HiGHS,Optimal,3.7130681,7660.772913,7723.303581,1.124955|0.726615|0.384264,4646.607163|7723.303581|10800,4646.607163,6112.851729,47854.82524,3507.640537,51362.46578,45249.61405,76789.41396,927.7920532,71987.86527,4801.548692,23610.46989,19068.20301,2741.750023,1200,10800,2.273736754e-13,9.094947018e-13,7723.303581,7660.772913,7723.303581,1356.254647,4008.307171,51863.13242,72912.44338,3876.970579,530.70245,21983.09313,17750.02783,2945.551945,27
2025-11-04,PuLP HiGHS,Optimal,6.0141238,7723.303581,8188.671826,1.124955|0.726615|0.384264,5577.343653|8188.671826|10800,5577.343653,6821.74485,49622.97696,3621.874911,53244.85187,46423.10702,79604.4166,926.738504,74299.4988,5304.917803,23876.79513,18921.37263,2854.422865,1200,10800,6.252776075e-13,9.094947018e-13,8188.671826,7723.303581,8188.671826,319.9827099,1173.306901,50796.28386,73175.11332,6429.303281,1460.846653,21238.66276,16784.48542,4775.019583,30
2025-11-05,PuLP HiGHS,Optimal,3.6495742,8188.671826,8400.098075,1.124955|0.726615|0.384264,6000.196149|8400.098075|10800,6000.196149,7143.809396,49794.76053,4703.221631,54497.98216,47354.17276,79509.16032,1209.97324,74432.63087,5076.529449,23628.00216,18948.39813,2727.733384,1200,10800,2.273736754e-13,9.094947018e-13,8400.098075,8188.671826,8400.098075,345.9150686,1109.750561,50904.51109,74681.51797,4827.642352,953.3024435,22135.93106,17739.82053,2700.648701,28
2025-11-06,PuLP HiGHS,Optimal,4.5097557,8400.098075,8173.386191,1.124955|0.726615|0.384264,5546.772382|8173.386191|10800,5546.772382,6798.460318,49103.61983,4000.130801,53103.75063,46305.29031,78410.82291,1059.330775,73518.36009,4892.462828,22988.44166,18824.67844,2585.988507,1200,10800,4.547473509e-13,4.547473509e-13,8173.386191,8400.098075,8173.386191,1399.872949,5668.195328,54771.81516,74100.84621,4309.976699,174.9540465,21895.90138,17939.72081,1977.497898,14
2025-11-07,PuLP HiGHS,Optimal,3.3023067,8173.386191,7740.281434,1.124955|0.726615|0.384264,4680.562867|7740.281434|10800,4680.562867,6138.714006,19993.28682,2044.979396,22038.26622,15899.55221,35617.53682,539.1832894,32575.21372,3042.323101,17954.73787,14933.13196,8082.737714,1200,10800,4.547473509e-13,3.637978807e-12,7740.281434,8173.386191,7740.281434,502.8226723,2237.543134,22230.82996,33127.99083,2489.545989,7304.736341,17881.10348,14873.4881,133.2782548,6
2025-11-08,PuLP HiGHS,Optimal,3.1084977,7740.281434,7705.17389,1.124955|0.726615|0.384264,4610.34778|7705.17389|10800,4610.34778,6085.23486,20135.16594,2479.903687,22615.06963,16529.83477,35804.24282,650.4239005,32650.21191,3154.030916,17931.3775,14556.01257,7404.097211,1200,10800,3.410605132e-13,9.094947018e-13,7705.17389,7740.281434,7705.17389,267.1201141,1116.406093,21251.57203,33499.86884,2304.373984,6725.498303,17273.05442,14022.77087,1191.564783,18
2025-11-09,PuLP HiGHS,Optimal,3.7852917,7705.17389,8187.347074,1.124955|0.726615|0.384264,5574.694147|8187.347074|10800,5574.694147,6819.726861,50152.09158,3231.964629,53384.05621,46564.32935,80137.98872,836.5727315,75031.08903,5106.899689,23816.16823,18857.1404,2801.493643,1200,10800,4.547473509e-13,9.094947018e-13,8187.347074,7705.17389,8187.347074,916.2686948,3721.902885,53873.99447,75873.99656,4263.99216,812.7269333,22088.23829,17457.51715,3127.553183,25
2025-11-10,PuLP HiGHS,Optimal,3.3740036,8187.347074,8386.085231,1.124955|0.726615|0.384264,5972.170461|8386.085231|10800,5972.170461,7122.463701,50170.89592,4211.250209,54382.14613,47259.68242,80295.12681,1098.477973,75665.48758,4629.639234,23483.36908,18842.66462,2535.596302,1200,10800,4.547473509e-13,9.094947018e-13,8386.085231,8187.347074,8386.085231,1356.513065,5254.532626,55425.42854,77148.21375,3146.913063,203.77825,22440.21644,17997.71098,1888.106282,18
2025-11-11,PuLP HiGHS,Optimal,2.7083628,8386.085231,8252.978512,1.124955|0.726615|0.384264,5705.957024|8252.978512|10800,5705.957024,6919.702903,50963.99521,4620.62637,55584.62158,48664.91868,80719.90542,1204.219215,75330.99303,5388.912395,23120.63213,18847.50807,2954.627861,1200,10800,2.273736754e-13,9.094947018e-13,8252.978512,8386.085231,8252.978512,307.4769044,1090.835168,52054.83038,75690.49248,5029.412947,492.4509,21401.5519,17455.05308,3111.535224,29
2025-11-12,PuLP HiGHS,Optimal,3.5230413,8252.978512,8017.46972,1.124955|0.726615|0.384264,5234.93944|8017.46972|10800,5234.93944,6560.953537,50738.63122,5285.077715,56023.70893,49462.7554,80829.90579,1365.262867,76092.5241,4737.381685,22904.99023,18765,2457.047387,1200,10800,4.547473509e-13,4.547473509e-13,8017.46972,8252.978512,8017.46972,255.3654603,1248.224972,51986.85619,75065.90765,5763.998136,436.498358,21793.39429,17864.60729,2011.988651,21
2025-11-13,PuLP HiGHS,Optimal,3.8720951,8017.46972,8260.199522,1.124955|0.726615|0.384264,5720.399043|8260.199522|10800,5720.399043,6930.70263,52446.76176,5726.278644,58173.0404,51242.33777,83038.0902,1461.3571,77790.76211,5247.328092,23705.92955,18983.34611,2615.759988,1200,10800,4.547473509e-13,4.547473509e-13,8260.199522,8017.46972,8260.199522,218.2635581,922.3416013,53369.10336,76713.69137,6324.398833,335.8885,20956.51729,16756.32219,4976.436176,28
2025-11-14,PuLP HiGHS,Optimal,2.9298368,8260.199522,8230.483987,1.124955|0.726615|0.384264,5660.967975|8230.483987|10800,5660.967975,6885.437106,21557.25521,2776.303343,24333.55856,17448.12145,37709.47826,727.3054088,34472.51396,3236.964303,18478.31554,14994.17957,6377.501597,1200,10800,2.273736754e-13,1.818989404e-12,8230.483987,8260.199522,8230.483987,147.5833136,568.8671175,22126.12233,34990.35973,2719.118526,4260.537673,17398.38977,14119.43969,1954.66565,22
2025-11-15,PuLP HiGHS,Optimal,3.1996468,8230.483987,8070.089015,1.124955|0.726615|0.384264,5340.178029|8070.089015|10800,5340.178029,6641.108246,21282.66995,3065.36579,24348.03574,17706.92749,37669.31118,797.6705807,34428.9978,3240.313377,17515.88382,14332.22137,6065.710671,1200,10800,2.273736754e-13,9.094947018e-13,8070.089015,8230.483987,8070.089015,282.0415624,1025.608932,22308.27888,35328.40369,2340.907492,4313.799544,16995.33823,13910.57944,942.1875163,17
2025-11-16,PuLP HiGHS,Optimal,3.3608973,8070.089015,8106.468676,1.124955|0.726615|0.384264,5412.937351|8106.468676|10800,5412.937351,6696.525201,52365.12255,4089.687251,56454.8098,49758.2846,82977.51311,1073.952512,77760.82092,5216.692194,23657.2667,19129.64434,2464.023796,1200,10800,9.094947018e-13,1.818989404e-12,8106.468676,8070.089015,8106.468676,807.6801555,2847.372641,55212.49519,78227.70264,4749.810474,270.2006667,22620.50553,18289.86779,1876.537718,21
2025-11-17,PuLP HiGHS,Optimal,3.4152037,8106.468676,8519.305122,1.124955|0.726615|0.384264,6238.610245|8519.305122|10800,6238.610245,7325.396896,54032.59271,4465.891044,58498.48376,51173.08686,85341.98999,1176.647232,79939.64439,5402.345597,24351.4117,19353.09068,2507.340539,1200,10800,9.094947018e-13,4.547473509e-13,8519.305122,8106.468676,8519.305122,198.836577,607.0932261,54639.68594,77333.48984,8008.500154,269.16135,22083.46279,17516.05206,4104.987538,27
2025-11-18,PuLP HiGHS,Optimal,3.5232028,8519.305122,8069.166516,1.124955|0.726615|0.384264,5338.333031|8069.166516|10800,5338.333031,6639.703007,52641.41271,4333.624346,56975.03706,50335.33405,82980.36589,1122.523286,77744.07255,5236.293337,23014.05252,19046.50728,2219.345711,1200,10800,3.410605132e-13,1.818989404e-12,8069.166516,8519.305122,8069.166516,624.7556926,2020.709455,54662.12216,77961.71818,5018.647708,62.1278057,21257.46831,17623.67408,3179.417413,22
2025-11-19,PuLP HiGHS,Optimal,4.0645602,8069.166516,7684.976071,1.124955|0.726615|0.384264,4569.952143|7684.976071|10800,4569.952143,6054.467625,52174.52874,5240.345203,57414.87394,51360.40631,82636.48733,1353.261803,77445.15,5191.337324,23149.41989,19096.80151,2323.009699,1200,10800,9.094947018e-13,1.818989404e-12,7684.976071,8069.166516,7684.976071,909.1485166,3920.09989,56094.62863,78516.16532,4120.322007,105.0795333,22619.44264,18667.51994,959.2588301,13
2025-11-20,PuLP HiGHS,Optimal,3.1867789,7684.976071,8502.822894,1.124955|0.726615|0.384264,6205.645788|8502.822894|10800,6205.645788,7300.289601,54588.28302,4344.993758,58933.27678,51632.98718,86311.67401,1103.986333,81123.2931,5188.380907,24871.72599,19410.03591,2322.312723,1200,10800,9.094947018e-13,9.094947018e-13,8502.822894,7684.976071,8502.822894,341.1965201,1244.538748,55832.82177,79635.50749,6676.166518,117.18455,22791.48045,17725.03702,3765.244423,24
2025-11-21,PuLP HiGHS,Optimal,2.9645072,8502.822894,7776.83435,1.124955|0.726615|0.384264,4753.668699|7776.83435|10800,4753.668699,6194.39488,21879.05231,3144.917002,25023.96931,18829.57443,38653.72854,853.1287031,35271.27527,3382.453267,17380.63939,14731.7076,5885.109916,1200,10800,0,9.094947018e-13,7776.83435,8502.822894,7776.83435,305.4564552,801.3855032,22680.43781,36041.8518,2611.876739,4980.788715,16608.02719,14105.89171,1398.428087,19
2025-11-22,PuLP HiGHS,Optimal,8.5674784,7776.83435,8598.328084,1.124955|0.726615|0.384264,6396.656168|8598.328084|10800,6396.656168,7445.772179,23150.37198,4284.255374,27434.62735,19988.85517,42232.21522,1120.759465,38741.7874,3490.427825,19327.63777,14916.04224,5954.426847,1200,10800,3.126388037e-13,1.818989404e-12,8598.328084,7776.83435,8598.328084,244.8324565,952.6473522,24103.01933,39550.74255,2681.472672,5343.431606,18384.0503,14151.73638,1707.893326,23
2025-11-23,PuLP HiGHS,Optimal,3.2228653,8598.328084,8257.284492,1.124955|0.726615|0.384264,5714.568983|8257.284492|10800,5714.568983,6926.26218,54530.37705,4877.158071,59407.53513,52481.27295,85728.73726,1242.307745,80053.82654,5674.910724,24128.38215,19850.92877,2333.835208,1200,10800,9.094947018e-13,9.094947018e-13,8257.284492,8598.328084,8257.284492,655.1686281,2854.107037,57384.48409,79063.25243,6665.484831,557.4432,22293.79374,18364.91216,3320.605016,19
2025-11-24,PuLP HiGHS,Optimal,3.6370154,8257.284492,7678.08247,1.124955|0.726615|0.384264,4556.16494|7678.08247|10800,4556.16494,6043.966636,52720.22027,3775.56684,56495.78711,50451.82048,83290.23643,975.8324131,78478.24868,4811.987754,22984.9109,19139.05965,1966.885532,1200,10800,4.547473509e-13,1.818989404e-12,7678.08247,8257.284492,7678.08247,562.2347014,2179.313824,54899.5341,77516.38495,5773.85148,458.7140833,20943.38783,17485.42596,3695.156769,28
2025-11-25,PuLP HiGHS,Optimal,4.1766095,7678.08247,8387.03883,1.124955|0.726615|0.384264,5974.077659|8387.03883|10800,5974.077659,7123.916314,54840.85693,4060.642236,58901.49917,51777.58285,86881.2071,1050.506584,81579.1133,5302.093796,25577.82547,20079.97791,2487.987017,1200,10800,4.547473509e-13,9.094947018e-13,8387.03883,7678.08247,8387.03883,420.7157621,1267.742923,56108.59985,80954.96898,5926.238119,100.0065833,23520.82615,18413.80846,3723.168759,28
2025-11-26,PuLP HiGHS,Optimal,3.3836873,8387.03883,7817.767339,1.124955|0.726615|0.384264,4835.534677|7817.767339|10800,4835.534677,6256.747898,53880.26739,3378.269825,57258.53721,51001.78932,84913.36202,882.2411632,79776.29836,5137.063665,23703.92526,19712.5238,2139.5986,1200,10800,1.136868377e-12,2.273736754e-13,7817.767339,8387.03883,7817.767339,405.2494977,1562.255093,55442.52248,80133.15194,4780.210084,2.948333333,22579.63453,18801.84831,2034.966219,22
2025-11-27,PuLP HiGHS,Optimal,3.2806004,7817.767339,8183.538877,1.124955|0.726615|0.384264,5567.077755|8183.538877|10800,5567.077755,6813.925854,54649.43722,3943.667641,58593.10486,51779.17901,86311.09053,996.8934277,81510.84245,4800.248076,24905.05211,19843.89783,2104.088682,1200,10800,4.547473509e-13,9.094947018e-13,8183.538877,7817.767339,8183.538877,241.1056327,880.9987671,55530.43599,80272.1395,6038.951023,82.3215,22741.24484,18091.21393,3916.491174,28
2025-11-28,PuLP HiGHS,Optimal,3.1121045,8183.538877,8219.174585,1.124955|0.726615|0.384264,5638.349171|8219.174585|10800,5638.349171,6868.20955,23185.06457,4370.869173,27555.93375,20687.7242,41105.52036,1179.832074,37438.2663,3667.254068,18552.02283,14995.06636,5130.658534,1200,10800,4.547473509e-13,1.818989404e-12,8219.174585,8183.538877,8219.174585,283.7658341,1032.974692,24218.03927,37763.05354,3342.466821,3699.321987,17864.14054,14437.8817,1245.066949,21
2025-11-29,PuLP HiGHS,Optimal,2.987199,8219.174585,8183.58055,1.124955|0.726615|0.384264,5567.161101|8183.58055|10800,5567.161101,6813.989334,23525.19703,4254.503148,27779.70018,20965.71085,41933.69649,1107.13842,38378.07666,3555.619835,19030.05991,15446.38316,5130.107597,1200,10800,0,1.818989404e-12,8183.58055,8219.174585,8183.58055,1302.913934,3983.823085,27509.02012,38562.37943,3371.317063,1519.289863,18150.46334,14733.90994,1592.069795,20
2025-11-30,PuLP HiGHS,Optimal,3.325987,8183.58055,7867.441374,1.124955|0.726615|0.384264,4934.882747|7867.441374|10800,4934.882747,6332.416107,54958.09018,4219.2545,59177.34468,52844.92857,86563.30168,1070.793792,81355.10686,5208.194826,24214.80604,19898.51815,2149.977462,1200,10800,9.094947018e-13,9.094947018e-13,7867.441374,8183.58055,7867.441374,1155.175789,4278.818739,59236.90892,83325.48202,3237.819662,0,23791.34185,19555.51216,766.4701687,12
2025-12-01,PuLP HiGHS,Optimal,1.0296654,7867.441374,7950,1.124955|0.726615|0.384264,5121.374675|7960.687337|10800,5121.374675,6466.691638,55920.67091,3437.532735,59358.20364,52891.512,88049.93187,874.420033,82762.23631,5287.695569,24910.4808,20103.18669,2274.909876,1200,10800,9.094947018e-13,9.094947018e-13,7950,7867.441374,7950,4711.032246,17761.86883,73682.53973,86394.7945,1655.137372,0,24908.40132,20101.5023,3.763868494,2
2025-12-02,PuLP HiGHS,Optimal,4.1221381,7950,8725.034027,1.124955|0.726615|0.384264,6650.068054|8725.034027|10800,6650.068054,7638.782708,57078.91161,5465.446853,62544.35846,54905.57576,90124.51524,1414.348587,84361.12748,5763.387752,25694.48225,20115,2276.113312,1200,10800,1.136868377e-13,1.818989404e-12,8725.034027,7950,8725.034027,5354.709713,21007.00023,78085.91184,88858.72967,1265.785566,0,25674.20426,20098.57482,36.70317057,2
2025-12-03,PuLP HiGHS,Optimal,3.8442768,8725.034027,7703.991726,1.124955|0.726615|0.384264,4607.983452|7703.991726|10800,4607.983452,6083.434077,55842.97995,3809.332209,59652.31216,53568.87808,87416.42197,991.9917157,81798.21565,5618.206315,23712.95166,20126.42891,1869.122413,1200,10800,6.110667528e-13,9.094947018e-13,7703.991726,8725.034027,7703.991726,4651.35799,15630.53244,71473.51239,86046.7846,1369.637373,0,23443.8531,19908.45909,487.0683841,10
2025-12-04,PuLP HiGHS,Optimal,2.8888674,7703.991726,7645.718387,1.124955|0.726615|0.384264,4491.436774|7645.718387|10800,4491.436774,5994.66659,56679.10269,3738.230256,60417.33295,54422.66636,88803.60832,960.0766531,83530.62189,5272.986427,24768.58518,20115,1888.694148,1200,10800,3.410605132e-13,9.094947018e-13,7645.718387,7703.991726,7645.718387,4478.588726,16337.14671,73016.2494,86902.46373,1901.144591,0,24538.36688,19928.52318,416.6951119,9
2025-12-05,PuLP HiGHS,Optimal,3.7052893,7645.718387,8153.638162,1.124955|0.726615|0.384264,5507.276325|8153.638162|10800,5507.276325,6768.378244,24939.428,3161.01833,28100.44633,21332.06808,45238.22557,862.5741721,41484.35103,3753.874549,19895.6676,15658.36296,3848.919997,1200,10800,4.547473509e-13,1.818989404e-12,8153.638162,7645.718387,8153.638162,2833.900472,9735.837568,34675.26556,43306.27571,1931.949864,599.8720548,19850.25603,15621.57959,82.19492871,4
2025-12-06,PuLP HiGHS,Optimal,2.7126633,8153.638162,8729.254957,1.124955|0.726615|0.384264,6658.509914|8729.254957|10800,6658.509914,7645.21243,26220.09464,3768.527472,29988.62211,22343.40969,47305.04313,1003.685058,42982.87927,4322.163865,20350.59745,15965.92882,4542.669122,1200,10800,4.547473509e-13,9.094947018e-13,8729.254957,8153.638162,8729.254957,3635.451833,10998.35152,37218.44616,45571.2056,1733.837534,1249.930345,19863.3745,15571.27823,881.8735494,14
2025-12-07,PuLP HiGHS,Optimal,0.999565,8729.254957,7931.32036,1.124955|0.726615|0.384264,5062.640721|7931.32036|10800,5062.640721,6429.722649,58096.35598,5365.992894,63462.34887,57032.62622,90405.45603,1395.886285,84367.25732,6038.198705,23946.73934,20115,1773.055402,1200,10800,4.547473509e-13,2.273736754e-13,7931.32036,8729.254957,7931.32036,2994.467308,10237.09764,68333.45362,88383.63138,2021.824648,0,23387.15038,19661.73295,1012.856008,13
2025-12-08,PuLP HiGHS,Optimal,0.9964535,7931.32036,7920.813807,1.124955|0.726615|0.384264,5041.627614|7920.813807|10800,5041.627614,6413.718068,63390.84455,4319.7713,67710.61585,61296.89778,98386.52386,1115.541786,92579.65028,5806.873579,25336.52484,20532.04102,1164.076001,1200,10800,4.547473509e-13,4.547473509e-13,7920.813807,7931.32036,7920.813807,422.8244428,1819.100911,65209.94546,91916.70548,6469.81838,0,23693.55106,19201.23225,2973.782542,17
2025-12-09,PuLP HiGHS,Optimal,2.6770495,7920.813807,7715.13578,1.124955|0.726615|0.384264,4630.271561|7715.13578|10800,4630.271561,6100.409759,63151.48635,4085.449362,67236.93571,61136.52595,98120.18064,1067.294412,92400.17331,5720.007326,25349.61606,20718.29924,1383.81748,1200,10800,0,9.094947018e-13,7715.13578,7920.813807,7715.13578,450.0074222,1990.773605,65142.25995,91360.18536,6759.995276,0,24246.57232,19824.83381,1996.509169,15
2025-12-10,PuLP HiGHS,Optimal,4.2876965,7715.13578,8528.93795,1.124955|0.726615|0.384264,6257.8759|8528.93795|10800,6257.8759,7340.070534,65032.07562,5441.465178,70473.5408,63133.47027,101166.0188,1401.835079,94183.73285,6982.285973,26570.8913,20790,1553.278119,1200,10800,4.547473509e-13,9.094947018e-13,8528.93795,7715.13578,8528.93795,231.3837779,909.5392463,65941.61487,93528.43126,7637.587559,0,24419.86641,19047.66984,3893.355044,18
2025-12-11,PuLP HiGHS,Optimal,4.0103996,8528.93795,7775.99462,1.124955|0.726615|0.384264,4751.98924|7775.99462|10800,4751.98924,6193.115724,63170.48158,4011.962799,67182.44438,60989.32866,97699.45977,1029.901057,91646.46754,6052.992222,24677.09023,20666.09208,1279.836315,1200,10800,2.842170943e-13,9.094947018e-13,7775.99462,8528.93795,7775.99462,198.6064736,584.3008308,63754.78241,89427.71652,8271.743248,0,22856.40678,19191.33849,3295.437042,21
2025-12-12,PuLP HiGHS,Optimal,4.442094,7775.99462,8465.077739,1.124955|0.726615|0.384264,6130.155479|8465.077739|10800,6130.155479,7242.792595,29622.21457,4197.482837,33819.6974,26576.90481,54052.82653,1110.049793,49319.60207,4733.224456,22265.19613,17414.63405,3191.340804,1200,10800,0,1.818989404e-12,8465.077739,7775.99462,8465.077739,482.9751632,1389.827722,31012.04229,49869.92711,4182.899415,2085.269729,20700.23293,16147.01387,2832.583383,29
2025-12-13,PuLP HiGHS,Optimal,3.208393,8465.077739,8176.217885,1.124955|0.726615|0.384264,5552.435771|8176.217885|10800,5552.435771,6802.773824,29509.15755,3598.223031,33107.38058,26304.60676,53935.07399,963.1480463,49188.76042,4746.31357,21210.9022,17440.80465,3242.004199,1200,10800,9.094947018e-13,1.818989404e-12,8176.217885,8465.077739,8176.217885,217.8207458,1061.396419,30570.55397,48520.77836,5414.295638,1428.649826,19849.41979,16338.0039,2464.283146,30
2025-12-14,PuLP HiGHS,Optimal,2.1389727,8176.217885,8641.608083,1.124955|0.726615|0.384264,6483.216166|8641.608083|10800,6483.216166,7511.700384,65042.12719,4505.727924,69547.85512,62036.15473,100623.3422,1149.946439,94248.71536,6374.626833,26183.76689,20790,1406.550875,1200,10800,9.094947018e-13,9.094947018e-13,8641.608083,8176.217885,8641.608083,248.7556606,962.6672391,66004.79443,93658.04102,6965.301174,0,24785.38791,19657.31303,2531.065954,19
2025-12-15,PuLP HiGHS,Optimal,1.0438115,8641.608083,7946.478689,1.124955|0.726615|0.384264,5092.957377|7946.478689|10800,5092.957377,6452.813254,62478.89182,3925.868038,66404.75986,59951.94661,97022.40712,1015.524146,91231.34443,5791.06269,24556.45983,20516.34892,1348.246699,1200,10800,4.547473509e-13,4.547473509e-13,7946.478689,8641.608083,7946.478689,449.382805,1595.060262,64073.95209,92907.49468,4114.912445,0,23752.29458,19864.97507,1455.539103,15
2025-12-16,PuLP HiGHS,Optimal,2.6544798,7946.478689,7664.628133,1.124955|0.726615|0.384264,4529.256266|7664.628133|10800,4529.256266,6023.471712,63463.96049,3919.628196,67383.58869,61360.11697,98206.68451,1022.541873,92115.0974,6091.587103,25248.62953,20705.05542,1373.742654,1200,10800,9.094947018e-13,9.094947018e-13,7664.628133,7946.478689,7664.628133,273.8680893,952.6547472,64416.61524,93498.68079,4708.003716,0,24253.27918,19898.82164,1801.584127,15
2025-12-17,PuLP HiGHS,Optimal,4.0948631,7664.628133,8021.938482,1.124955|0.726615|0.384264,5243.876964|8021.938482|10800,5243.876964,6567.76078,64170.3309,4644.880054,68815.21095,62247.45017,99901.83921,1167.798385,94057.4302,5844.409009,25813.3437,20587.22909,1362.929878,1200,10800,2.273736754e-13,4.547473509e-13,8021.938482,7664.628133,8021.938482,427.5019547,1732.449734,65902.78063,92699.01747,7202.82174,0,24279.43708,19344.76472,2776.370989,18
2025-12-18,PuLP HiGHS,Optimal,3.0075658,8021.938482,8110.732786,1.124955|0.726615|0.384264,5421.465572|8110.732786|10800,5421.465572,6703.020699,63662.92727,4167.851109,67830.77838,61127.75768,98836.66325,1076.094971,93140.64463,5696.018623,25482.37993,20560.81287,1285.72718,1200,10800,4.547473509e-13,9.094947018e-13,8110.732786,8021.938482,8110.732786,532.8971077,1715.624737,65378.55201,91571.82373,7264.839521,0,24518.62631,19780.17243,1744.394053,16
2025-12-19,PuLP HiGHS,Optimal,2.8112678,8110.732786,8782.854054,1.124955|0.726615|0.384264,6765.708107|8782.854054|10800,6765.708107,7726.859666,30735.13368,4359.54889,35094.68257,27367.8229,56412.64926,1174.950719,51518.46035,4894.188908,22363.54408,17509.56156,3268.230973,1200,10800,2.273736754e-13,9.094947018e-13,8782.854054,8110.732786,8782.854054,90.19646347,267.45148,31002.58516,50165.89504,6246.754213,2900.002306,20225.204,15777.5061,3870.395547,31
2025-12-20,PuLP HiGHS,Optimal,2.7695985,8782.854054,8551.489161,1.124955|0.726615|0.384264,6302.978321|8551.489161|10800,6302.978321,7374.422681,30029.24437,4121.191735,34150.43611,26776.01343,53944.80623,1086.25957,48943.75079,5001.055448,21432.74879,17568.75492,3102.446801,1200,10800,4.547473509e-13,9.094947018e-13,8551.489161,8782.854054,8551.489161,200.5014879,651.9155432,30681.15991,48672.69733,5272.108902,2357.252853,20356.95853,16697.36481,1947.180373,31
2025-12-21,PuLP HiGHS,Optimal,1.057384,8551.489161,7950,1.124955|0.726615|0.384264,5101.519049|7950.759525|10800,5101.519049,6458.782348,63782.13152,3364.886684,67147.0182,60688.23585,98550.98209,868.5932833,93124.77472,5426.207368,24963.18978,20761.52397,1168.762082,1200,10800,1.818989404e-12,9.094947018e-13,7950,8551.489161,7950,744.624174,2271.184055,66053.31557,92181.77026,6369.211835,0,23315.5411,19426.92854,2982.244112,18
2025-12-22,PuLP HiGHS,Optimal,2.1397165,7950,8499.510021,1.124955|0.726615|0.384264,6199.020042|8499.510021|10800,6199.020042,7295.243118,64625.1234,4766.000547,69391.12394,62095.88083,100569.2797,1224.182888,94733.02119,5836.258466,26199.91482,20727.37199,1254.097937,1200,10800,0,9.094947018e-13,8499.510021,7950,8499.510021,301.6505846,930.9888589,65556.11226,93862.46872,6706.81093,0,24905.96424,19679.27202,2342.050553,18
2025-12-23,PuLP HiGHS,Optimal,4.899724,8499.510021,8566.143246,1.124955|0.726615|0.384264,6332.286492|8566.143246|10800,6332.286492,7396.745176,64214.73218,4205.086037,68419.81821,61023.07304,99569.76892,1097.827153,93900.79865,5668.970276,25620.80351,20692.88094,1245.469842,1200,10800,9.094947018e-13,9.094947018e-13,8566.143246,8499.510021,8566.143246,99.76386321,278.0905737,64492.82275,91799.08641,7770.682516,0,24109.40965,19468.65192,2735.62288,19
2025-12-24,PuLP HiGHS,Optimal,0.9585238,8566.143246,8582.994737,1.124955|0.726615|0.384264,6365.989474|8582.994737|10800,6365.989474,7422.414968,64251.65369,4445.787381,68697.44107,61275.02611,99799.97782,1127.990686,94013.91053,5786.067292,25685.39055,20790,1082.065588,1200,10800,0,9.094947018e-13,8582.994737,8566.143246,8582.994737,186.9333269,696.5866028,64948.2403,92284.76326,7515.214555,0,24220.89964,19603.76236,2650.728544,18
2025-12-25,PuLP HiGHS,Optimal,4.5847167,8582.994737,8258.585647,1.124955|0.726615|0.384264,5717.171294|8258.585647|10800,5717.171294,6928.244223,63462.89194,3332.296301,66795.18824,59866.94402,98428.77732,871.10701,92229.17298,6199.604347,25246.83531,20741.90479,1233.269845,1200,10800,9.094947018e-13,9.094947018e-13,8258.585647,8582.994737,8258.585647,602.5711062,2197.014696,65659.90664,91340.71023,7088.067093,0,23277.89992,19147.06712,3563.773065,19
