date,schedule,settlement_mode,solver_status,solver_success,solver_runtime_seconds,release_count,maximum_scenario_power_balance_residual_kw,initial_energy_kwh,final_energy_kwh,initial_planned_purchase_energy_kwh,initial_planned_purchase_cost_yuan,initial_expected_operating_cost_yuan,adjustment_cost_yuan,adjustment_energy_kwh,adjustment_increase_energy_kwh,adjustment_decrease_energy_kwh,adjusted_interval_count,emergency_energy_kwh,emergency_cost_yuan,realized_total_cost_yuan,emergency_interval_count,battery_throughput_kwh,mean_soc_kwh,minimum_soc_kwh,maximum_soc_kwh,wall_runtime_seconds
2025-06-08,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.9317982000,2,0.0000000000,7351.3751194498,8291.7991832501,82258.2121226205,55333.7443447035,59726.8304181091,-416.0769524389,1052.1656953431,0.0000000000,1052.1656953431,8,27.7669987678,95.6299830731,55013.2973753377,6,33681.8270183578,7693.0270321419,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-09,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.5659104000,2,0.0000000000,8291.7991832501,7459.6146770698,79577.0949099067,54382.9047533494,59024.2993481395,-1.8797266571,8.0856170134,0.2447342690,7.8408827444,4,1019.5154243840,4269.5659579877,58650.5909846800,39,36714.8249623107,7590.0352636160,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-10,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.7545920000,2,0.0000000000,7459.6146770698,7655.4105041828,80180.0045919743,54218.3970901959,58148.0508691248,23.6396298786,16.1002357242,16.1002357242,0.0000000000,3,706.0485364272,2636.1342066717,56878.1709267462,34,39405.4605951628,7383.4527577921,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-11,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.8714732000,2,0.0000000000,7655.4105041828,7671.9059358960,81609.2056465904,54908.8447406708,58538.8653995430,1052.8961308055,871.4481926607,871.4481926607,0.0000000000,12,1890.5586459911,9675.0106892292,65636.7515607055,47,43043.6779918911,7218.9261072117,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-12,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.4436913000,2,0.0000000000,7671.9059358960,8221.3296073414,82997.0545120836,56220.9464839924,59959.2751183923,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,952.2267128775,4542.6130204520,60763.5595044444,28,40010.0197217509,7342.7845564994,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-13,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.5499221000,2,0.0000000000,8221.3296073414,7810.1725815277,38616.4116307086,19345.9469847177,22291.8596423668,-0.7668535570,1.4392897092,0.0000000000,1.4392897092,1,441.7469000394,1824.6475983036,21169.8277294642,21,31689.3098903229,6197.2582645884,1226.0902849652,10800.0000000000,4438.0299066000
2025-06-14,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.8351911000,2,0.0000000000,7810.1725815277,7700.8853512179,38556.9938539465,19761.7525556258,21737.0870772362,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,196.3222858498,672.3480653420,20434.1006209678,14,31746.8143563964,5973.3862793844,1287.0275346706,10800.0000000000,4438.0299066000
2025-06-15,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2874973000,2,0.0000000000,7700.8853512179,7673.1611565775,82176.2324917765,56068.9392982795,62153.5980126471,27.1874380243,31.1725243023,31.1725243023,0.0000000000,4,357.8190916900,1714.1316439284,57810.2583802322,14,37836.7997185854,7457.9513509141,1210.4637592593,10800.0000000000,4438.0299066000
2025-06-16,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.9926960000,2,0.0000000000,7673.1611565775,7790.3943936644,82082.7882926270,56251.6595021904,61222.4966557442,82.7926750975,97.6636364781,97.6636364781,0.0000000000,6,750.2410621861,3220.0541329339,59554.5063102218,38,39591.9862050080,7206.2289167693,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-17,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.5767314000,2,0.0000000000,7790.3943936644,8108.4110789641,82813.4229727246,56219.9279169024,61131.9856734816,388.4425610879,307.5862090993,307.5862090993,0.0000000000,8,1502.9273022168,7844.8388654090,64453.2093433994,40,39749.2678118009,7641.2914074906,1214.5288770676,10800.0000000000,4438.0299066000
2025-06-18,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.7833055000,2,0.0000000000,8108.4110789641,7631.9722021897,82448.0953771964,56703.4807445479,61179.7142998758,92.1684833516,72.5340044528,72.5340044528,0.0000000000,6,368.1662036998,1546.7073429481,58342.3565708475,23,33463.2052332756,7771.9679882006,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-19,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.5307945000,2,0.0000000000,7631.9722021897,7993.5519980911,82739.5231510165,55907.0715841063,59791.8085390567,-114.2116651367,337.3620340617,0.0000000000,337.3620340617,11,677.9885968187,2710.0037777639,58502.8636967335,28,35040.6389043944,7620.3734682839,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-20,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.7416859000,2,0.0000000000,7993.5519980911,8226.6444618949,39313.6845813192,19542.5662498823,22811.0866321097,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,177.4486119501,448.3763673739,19990.9426172562,14,33503.4053139962,5750.7570976048,1320.2746179712,10800.0000000000,4438.0299066000
2025-06-21,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.6111735000,2,0.0000000000,8226.6444618949,7952.4918412466,37424.1297354860,18336.7708596621,20242.3426888094,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,192.7852454496,501.1546296950,18837.9254893571,15,36894.7571176392,5399.4674929340,1460.1314641294,10800.0000000000,4438.0299066000
2025-06-22,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.4527688000,2,0.0000000000,7952.4918412466,7795.1860519465,79361.2532985060,53087.2326607070,57755.5189669376,-85.8845811280,303.6868078812,15.7735805083,287.9132273729,9,817.5008734701,3639.6067185570,56640.9547981360,30,39470.9030582398,7328.2632219333,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-23,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.5265985000,2,0.0000000000,7795.1860519465,8246.8837968011,81102.6766791617,54305.5182328065,59554.1944463824,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,372.1298254096,1283.2095860433,55588.7278188498,21,36847.1977801836,7911.1554202708,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-24,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.1987772000,2,0.0000000000,8246.8837968011,7651.4843789008,79299.9738142184,54810.8500911105,58664.5895253391,1004.1433214411,809.1772185713,809.1772185713,0.0000000000,17,3197.6552123065,14297.0279594564,70112.0213720080,65,40954.5534236388,7685.7663505299,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-25,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.0845456000,2,0.0000000000,7651.4843789008,7594.2247777716,79347.7300960072,53247.9324880423,57738.0600276861,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,938.4153089383,4369.9777217302,57617.9102097725,31,36077.2003557557,7569.9582464847,1233.2849974234,10800.0000000000,4438.0299066000
2025-06-26,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.6060782000,2,0.0000000000,7594.2247777716,7497.7605450617,78821.6558288218,52204.9672902610,56460.4314743902,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,540.8836144640,2058.7677054781,54263.7349957391,25,36855.1606807488,7360.8243852468,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-27,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.4336348000,2,0.0000000000,7497.7605450617,8307.7209817509,37241.6161239391,17619.4896990531,19944.5153820130,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,203.3928959292,807.3599324795,18426.8496315326,12,35805.8292082781,5667.1766882092,1384.4510980700,10800.0000000000,4438.0299066000
2025-06-28,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.6198548000,2,0.0000000000,8307.7209817509,8242.3163872931,37222.2840303463,17765.0271458370,20441.5847665595,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,490.8513534658,1882.5252884335,19647.5524342705,17,36850.2235075942,5484.3134587089,1260.7108426160,10800.0000000000,4438.0299066000
2025-06-29,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.5237626000,2,0.0000000000,8242.3163872931,7672.7903129314,77791.8660643633,52556.8277426426,56546.9341063569,6.3617776518,4.6190210207,4.6190210207,0.0000000000,1,1173.3728481421,4526.4584784914,57089.6479987858,31,34871.3785490575,7729.6802971166,1200.0000000000,10800.0000000000,4438.0299066000
2025-06-30,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.7669987000,2,0.0000000000,7672.7903129314,7730.7593006668,79315.7917940176,53085.6775764183,58844.1224935996,5.9921320597,4.2464177226,4.2464177226,0.0000000000,2,1150.3470487741,4424.9231861830,57516.5928946610,29,36789.8286386100,7613.9205105378,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-01,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.5854692000,2,0.0000000000,7730.7593006668,7892.4646936487,81774.4496675264,59305.6462579756,65587.5109421916,-12.9640265285,49.6691176501,0.0000000000,49.6691176501,4,5948.1527210570,24803.3193483260,84096.0015797731,96,38358.5153669622,7466.8675521756,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-02,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.1666434000,2,0.0000000000,7892.4646936487,7692.2896361551,75926.9083522009,54842.4905066399,58817.1535069029,-359.7088600873,1092.1084994363,0.0000000000,1092.1084994363,10,7205.0318463831,30422.4293763231,84905.2110228756,95,33663.1706981562,7574.7377249288,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-03,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.2247967000,2,0.0000000000,7692.2896361551,7212.4116777821,75180.1047550164,55833.1590745189,61564.1901983524,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,8939.7907461200,38984.4684439077,94817.6275184266,113,34194.4280595794,7638.2209511669,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-04,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.9718200000,2,0.0000000000,7212.4116777821,7639.5086833290,35357.8655776059,19619.8613465573,22530.6804493462,-1.5952459529,6.5851226127,0.0000000000,6.5851226127,1,7547.3644083271,27424.6519213638,47042.9180219682,95,35181.4951727417,5206.7343757092,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-05,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.5426841000,2,0.0000000000,7639.5086833290,7578.4744723673,35543.5718801199,18950.4170732765,20980.1466180013,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7511.0813072979,27894.5269917057,46844.9440649822,93,36702.1607737434,5149.2461173652,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-06,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.9945659000,2,0.0000000000,7578.4744723673,7968.1513478802,73564.9959332146,53845.7376037351,59587.8466130397,241.1518230454,249.8675025640,249.8675025640,0.0000000000,14,10651.0265474383,50464.4702328983,104551.3596596787,124,37374.4689292055,7225.0056632722,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-07,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6948431000,2,0.0000000000,7968.1513478802,8139.0946420631,71799.8837423364,51704.6269245970,55812.8009246758,-49.1681649688,146.3614614294,0.0000000000,146.3614614294,6,8367.4513986727,36301.6326166189,87957.0913762471,99,33404.9679013427,7617.8568040205,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-08,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.7074605000,2,0.0000000000,8139.0946420631,7382.3723161186,85157.8972496246,63041.0123492521,68372.3967829644,-29.3763131645,130.0631363316,0.0000000000,130.0631363316,5,1147.1905140870,5512.0381725826,68523.6742086702,40,39003.9742460333,7310.4240406588,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-09,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,14.2360325000,2,0.0000000000,7382.3723161186,8144.4605805291,87806.3127266571,64637.4562584726,69605.4892278686,-3.5086178479,9.2931210379,0.0000000000,9.2931210379,1,512.3538725069,2369.4333994857,67003.3810401104,21,37511.3900819327,7270.5263796618,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-10,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.2098028000,2,0.0000000000,8144.4605805291,8146.7258752687,87416.5081624455,64681.1817136633,69848.9657752366,-12.1869853286,104.0810436051,7.0508995236,97.0301440815,5,472.7987105491,1944.9422189426,66613.9369472773,19,37403.2697820479,7456.9561102621,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-11,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.8719829000,2,0.0000000000,8146.7258752687,7573.8890622227,45424.5351411587,26925.3597610785,29617.8964691808,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,379.5679374667,1057.3704609322,27982.7302220108,17,33931.8814691639,5823.7305388195,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-12,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.2535294000,2,0.0000000000,7573.8890622227,7322.2028910929,45055.0811620697,25680.5288201410,26977.3815673082,1.3548846566,1.2695039375,1.2695039375,0.0000000000,2,590.8739144491,1871.3621038882,27553.2458086858,22,36549.0444285163,5253.8132994098,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-13,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.5731744000,2,0.0000000000,7322.2028910929,8441.2814613379,89627.8924042001,64426.3788344791,71240.8558550773,-4.0849783909,17.8938290816,0.0000000000,17.8938290816,2,86.5256186631,430.6869499087,64852.9808059969,8,35953.9478526227,7312.6474647268,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-14,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.0943969000,2,0.0000000000,8441.2814613379,8359.5583896865,86592.6834929350,62544.9611363664,67909.5515660031,-10.7584864197,39.7085784384,0.0000000000,39.7085784384,2,329.4877177925,1810.4196037080,64344.6222536546,14,39119.8884666364,7263.1494120206,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-15,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.2671472000,2,0.0000000000,8359.5583896865,7739.2134850963,84693.2784090739,61982.1724696943,67259.6275567845,-31.3786863252,107.1332374905,0.0000000000,107.1332374905,5,521.6975621665,2085.5788596421,64036.3726430112,22,34688.7439368892,7588.8567158087,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-16,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.7324165000,2,0.0000000000,7739.2134850963,8481.2126903648,87454.1874211590,64863.7882897916,70589.1027388107,-1.3662956144,5.2885450528,0.0000000000,5.2885450528,1,669.8987118976,2931.0538938471,67793.4758880243,16,34029.6466392445,7660.3202197074,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-17,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.7681899000,2,0.0000000000,8481.2126903648,8094.9609125162,85159.3506957979,62348.0908434511,68667.7918842858,-2.1847176790,10.0009964707,0.0000000000,10.0009964707,1,812.7257838952,3442.3556417540,65788.2617675260,27,40786.6135911463,7280.7342393623,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-18,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.8236832000,2,0.0000000000,8094.9609125162,7702.6549508298,44591.0077399590,25228.1370172890,27145.1129850722,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,223.7877710594,920.2318939189,26148.3689112079,17,37710.6224916292,5429.6304219027,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-19,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.0443998000,2,0.0000000000,7702.6549508298,7655.3432345385,45435.7506601277,25541.8885074147,28208.4787344921,-0.5667337510,1.9124742819,0.0000000000,1.9124742819,2,361.0272775699,1114.2720302484,26655.5938039121,18,38632.8750648997,5497.0013761143,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-20,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.2030895000,2,0.0000000000,7655.3432345385,7520.9173904812,81807.6574327360,59696.9700354473,63673.1359270222,13.0139181710,19.6567057918,19.6567057918,0.0000000000,2,813.8586913573,3011.4987869066,62721.4827405249,31,35956.9413122524,7149.4792923754,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-21,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.9786877000,2,0.0000000000,7520.9173904812,8143.1267676074,86508.2720187033,64296.4431637784,70382.7651839280,-15.0262759510,55.5312611675,0.0000000000,55.5312611675,4,371.8761641446,1438.1135024342,65719.5303902616,16,36216.8810612734,7455.7419670337,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-22,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.5013504000,2,0.0000000000,8143.1267676074,7632.7642409272,83817.0179595275,61215.1951202330,66518.5461605551,860.2361459471,857.9021527378,857.9021527378,0.0000000000,15,752.3851730910,3025.5612807724,65100.9925469526,28,40760.4496885716,7281.5890885520,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-23,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.3995744000,2,0.0000000000,7632.7642409272,7765.0185016296,86172.7934470153,62806.0337616735,67669.8922052555,-30.0806925855,105.8732640142,0.3873234707,105.4859405435,6,493.8256588771,2026.5086804549,64802.4617495429,17,37700.4025020886,7431.5540573908,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-24,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.4501965000,2,0.0000000000,7765.0185016296,8376.0006252022,86145.7638447746,63087.7912802670,68299.9734296431,0.4676306127,272.9870563467,48.6185566023,224.3684997444,14,907.5239912998,4306.3349561887,67394.5938670684,25,34478.7625884177,7641.6994267580,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-25,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.1276922000,2,0.0000000000,8376.0006252022,8536.1930780860,46126.2697006715,26541.9658133587,29992.2327111036,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,122.3734038857,400.9412976337,26942.9071109924,10,36003.8035638794,5842.3489703415,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-26,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.8930006000,2,0.0000000000,8536.1930780860,8031.5188329127,45124.7950650792,25859.6264568422,28718.5269953823,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,282.6097141740,735.5025779569,26595.1290347991,10,35750.4220451615,5968.2865888122,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-27,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2483959000,2,0.0000000000,8031.5188329127,7595.2089973715,83973.1307101491,61356.7083325310,66939.4151283769,-5.4077050563,113.1591712046,15.9941201278,97.1650510768,5,813.0132658342,3252.7448260694,64604.0454535441,31,39517.8843902782,7182.5260947662,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-28,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.4965362000,2,0.0000000000,7595.2089973715,7710.0239136340,83865.7684992510,61758.6798875606,65946.6165861946,228.7733640152,184.4120166012,184.4120166012,0.0000000000,20,2126.0165024500,9117.5393438164,71104.9925953922,49,39519.9569756568,7310.5506633950,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-29,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.3729162000,2,0.0000000000,7710.0239136340,8100.3932596892,86427.6876344918,63010.4232242256,68971.3780786063,616.1309344789,627.5131863037,627.5131863037,0.0000000000,13,701.3751647301,2729.7068755366,66356.2610342412,19,41050.2110804927,7213.9308759801,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-30,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.3935655000,2,0.0000000000,8100.3932596892,9092.5503765864,88317.2615514286,65386.8668351270,71860.9946930467,483.3296720650,470.1906466628,470.1906466628,0.0000000000,8,314.5210906186,1242.0896076978,67112.2861148898,15,37337.2239233842,7366.4109393936,1200.0000000000,10800.0000000000,4438.0299066000
2025-07-31,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.7974813000,2,0.0000000000,9092.5503765864,7687.3717295126,83797.1163400800,60925.0416816849,65439.0331686892,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,732.2630910767,3519.2464335962,64444.2881152810,24,39984.6468337150,7633.9027502980,1200.0000000000,10800.0000000000,4438.0299066000
2025-08-01,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.0259061000,2,0.0000000000,7687.3717295126,8384.6746199957,46069.9855106453,26080.8949144567,28893.4094812576,-1.6166876790,5.4765842785,0.0000000000,5.4765842785,1,217.4327307974,524.7432290483,26604.0214558260,12,35681.0682857941,5888.0602219931,1200.0000000000,10800.0000000000,4438.0299066000
2025-08-02,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2418213000,2,0.0000000000,8384.6746199957,7556.2848964027,43594.7551110028,24193.0465567939,26413.0956630245,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,213.5936240396,858.6889581640,25051.7355149579,17,37610.7793576715,5811.6321000529,1200.0000000000,10800.0000000000,4438.0299066000
