forecast_id,date,issue_time,target_time,lead_minutes,lead_hours,lead_bin,release_hour,forecast_pv_kw,actual_pv_kw,alignment_status,daylight_flag,yesterday_pv_kw,last_week_pv_kw,same_slot_7d_mean_kw
7649,2025-03-21,2025-03-21 12:00:00,2025-03-22 05:00:00,1020,17,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7650,2025-03-21,2025-03-21 12:00:00,2025-03-22 06:00:00,1080,18,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7651,2025-03-21,2025-03-21 12:00:00,2025-03-22 07:00:00,1140,19,19-24h,12,1737.5318000000,1691.6250000000,matched,True,1515.1500000000,1341.4125000000,1536.7125000000
7652,2025-03-21,2025-03-21 12:00:00,2025-03-22 08:00:00,1200,20,19-24h,12,3747.2767000000,3458.8875000000,matched,True,3927.9000000000,3271.6125000000,3426.5464285714
7653,2025-03-21,2025-03-21 12:00:00,2025-03-22 09:00:00,1260,21,19-24h,12,5943.2895000000,4897.4250000000,matched,True,5463.7125000000,5122.5000000000,5239.2696428571
7654,2025-03-21,2025-03-21 12:00:00,2025-03-22 10:00:00,1320,22,19-24h,12,7264.9809000000,6226.5000000000,matched,True,6699.9750000000,5472.1500000000,6541.1089285714
7655,2025-03-21,2025-03-21 12:00:00,2025-03-22 11:00:00,1380,23,19-24h,12,8768.6625000000,7732.8000000000,matched,True,8135.1750000000,6545.6625000000,7515.0160714286
7656,2025-03-21,2025-03-21 12:00:00,2025-03-22 12:00:00,1440,24,19-24h,12,8906.5125000000,8191.1625000000,matched,True,8906.5125000000,6520.3125000000,7847.2767857143
7657,2025-03-21,2025-03-21 18:00:00,2025-03-21 19:00:00,60,1,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7658,2025-03-21,2025-03-21 18:00:00,2025-03-21 20:00:00,120,2,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7659,2025-03-21,2025-03-21 18:00:00,2025-03-21 21:00:00,180,3,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7660,2025-03-21,2025-03-21 18:00:00,2025-03-21 22:00:00,240,4,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7661,2025-03-21,2025-03-21 18:00:00,2025-03-21 23:00:00,300,5,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7662,2025-03-21,2025-03-21 18:00:00,2025-03-22 00:00:00,360,6,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7663,2025-03-21,2025-03-21 18:00:00,2025-03-22 01:00:00,420,7,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7664,2025-03-21,2025-03-21 18:00:00,2025-03-22 02:00:00,480,8,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7665,2025-03-21,2025-03-21 18:00:00,2025-03-22 03:00:00,540,9,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7666,2025-03-21,2025-03-21 18:00:00,2025-03-22 04:00:00,600,10,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7667,2025-03-21,2025-03-21 18:00:00,2025-03-22 05:00:00,660,11,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7668,2025-03-21,2025-03-21 18:00:00,2025-03-22 06:00:00,720,12,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7669,2025-03-21,2025-03-21 18:00:00,2025-03-22 07:00:00,780,13,13-18h,18,1940.8901000000,1691.6250000000,matched,True,1515.1500000000,1341.4125000000,1536.7125000000
7670,2025-03-21,2025-03-21 18:00:00,2025-03-22 08:00:00,840,14,13-18h,18,3989.5585000000,3458.8875000000,matched,True,3927.9000000000,3271.6125000000,3426.5464285714
7671,2025-03-21,2025-03-21 18:00:00,2025-03-22 09:00:00,900,15,13-18h,18,5475.0024000000,4897.4250000000,matched,True,5463.7125000000,5122.5000000000,5239.2696428571
7672,2025-03-21,2025-03-21 18:00:00,2025-03-22 10:00:00,960,16,13-18h,18,6084.3985000000,6226.5000000000,matched,True,6699.9750000000,5472.1500000000,6541.1089285714
7673,2025-03-21,2025-03-21 18:00:00,2025-03-22 11:00:00,1020,17,13-18h,18,8398.7651000000,7732.8000000000,matched,True,8135.1750000000,6545.6625000000,7515.0160714286
7674,2025-03-21,2025-03-21 18:00:00,2025-03-22 12:00:00,1080,18,13-18h,18,8699.2329000000,8191.1625000000,matched,True,8906.5125000000,6520.3125000000,7847.2767857143
7675,2025-03-21,2025-03-21 18:00:00,2025-03-22 13:00:00,1140,19,19-24h,18,8210.3942000000,7687.0875000000,matched,True,7995.7500000000,6850.8375000000,7515.4660714286
7676,2025-03-21,2025-03-21 18:00:00,2025-03-22 14:00:00,1200,20,19-24h,18,6367.7975000000,6294.7875000000,matched,True,7246.8375000000,6332.2125000000,6690.3321428571
7677,2025-03-21,2025-03-21 18:00:00,2025-03-22 15:00:00,1260,21,19-24h,18,5941.0760000000,5211.0375000000,matched,True,5468.2125000000,5178.1500000000,5244.0589285714
7678,2025-03-21,2025-03-21 18:00:00,2025-03-22 16:00:00,1320,22,19-24h,18,3510.9693000000,3389.2500000000,matched,True,4046.0625000000,3569.1375000000,3541.4678571429
7679,2025-03-21,2025-03-21 18:00:00,2025-03-22 17:00:00,1380,23,19-24h,18,1680.5587000000,1671.6000000000,matched,True,1612.7250000000,1492.8000000000,1475.1803571429
7680,2025-03-21,2025-03-21 18:00:00,2025-03-22 18:00:00,1440,24,19-24h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7681,2025-03-22,2025-03-22 00:00:00,2025-03-22 01:00:00,60,1,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7682,2025-03-22,2025-03-22 00:00:00,2025-03-22 02:00:00,120,2,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7683,2025-03-22,2025-03-22 00:00:00,2025-03-22 03:00:00,180,3,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7684,2025-03-22,2025-03-22 00:00:00,2025-03-22 04:00:00,240,4,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7685,2025-03-22,2025-03-22 00:00:00,2025-03-22 05:00:00,300,5,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7686,2025-03-22,2025-03-22 00:00:00,2025-03-22 06:00:00,360,6,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7687,2025-03-22,2025-03-22 00:00:00,2025-03-22 07:00:00,420,7,7-12h,0,1557.2742000000,1691.6250000000,matched,True,1515.1500000000,1341.4125000000,1536.7125000000
7688,2025-03-22,2025-03-22 00:00:00,2025-03-22 08:00:00,480,8,7-12h,0,3301.2244000000,3458.8875000000,matched,True,3927.9000000000,3271.6125000000,3426.5464285714
7689,2025-03-22,2025-03-22 00:00:00,2025-03-22 09:00:00,540,9,7-12h,0,5164.8059000000,4897.4250000000,matched,True,5463.7125000000,5122.5000000000,5239.2696428571
7690,2025-03-22,2025-03-22 00:00:00,2025-03-22 10:00:00,600,10,7-12h,0,6261.4924000000,6226.5000000000,matched,True,6699.9750000000,5472.1500000000,6541.1089285714
7691,2025-03-22,2025-03-22 00:00:00,2025-03-22 11:00:00,660,11,7-12h,0,7595.4771000000,7732.8000000000,matched,True,8135.1750000000,6545.6625000000,7515.0160714286
7692,2025-03-22,2025-03-22 00:00:00,2025-03-22 12:00:00,720,12,7-12h,0,8195.1124000000,8191.1625000000,matched,True,8906.5125000000,6520.3125000000,7847.2767857143
7693,2025-03-22,2025-03-22 00:00:00,2025-03-22 13:00:00,780,13,13-18h,0,7029.4757000000,7687.0875000000,matched,True,7995.7500000000,6850.8375000000,7515.4660714286
7694,2025-03-22,2025-03-22 00:00:00,2025-03-22 14:00:00,840,14,13-18h,0,5240.3274000000,6294.7875000000,matched,True,7246.8375000000,6332.2125000000,6690.3321428571
7695,2025-03-22,2025-03-22 00:00:00,2025-03-22 15:00:00,900,15,13-18h,0,4706.0811000000,5211.0375000000,matched,True,5468.2125000000,5178.1500000000,5244.0589285714
7696,2025-03-22,2025-03-22 00:00:00,2025-03-22 16:00:00,960,16,13-18h,0,3067.4943000000,3389.2500000000,matched,True,4046.0625000000,3569.1375000000,3541.4678571429
7697,2025-03-22,2025-03-22 00:00:00,2025-03-22 17:00:00,1020,17,13-18h,0,1427.7234000000,1671.6000000000,matched,True,1612.7250000000,1492.8000000000,1475.1803571429
7698,2025-03-22,2025-03-22 00:00:00,2025-03-22 18:00:00,1080,18,13-18h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7699,2025-03-22,2025-03-22 00:00:00,2025-03-22 19:00:00,1140,19,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7700,2025-03-22,2025-03-22 00:00:00,2025-03-22 20:00:00,1200,20,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7701,2025-03-22,2025-03-22 00:00:00,2025-03-22 21:00:00,1260,21,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7702,2025-03-22,2025-03-22 00:00:00,2025-03-22 22:00:00,1320,22,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7703,2025-03-22,2025-03-22 00:00:00,2025-03-22 23:00:00,1380,23,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7704,2025-03-22,2025-03-22 00:00:00,2025-03-23 00:00:00,1440,24,19-24h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7705,2025-03-22,2025-03-22 06:00:00,2025-03-22 07:00:00,60,1,1-3h,6,1687.8469000000,1691.6250000000,matched,True,1515.1500000000,1341.4125000000,1536.7125000000
7706,2025-03-22,2025-03-22 06:00:00,2025-03-22 08:00:00,120,2,1-3h,6,3372.3054000000,3458.8875000000,matched,True,3927.9000000000,3271.6125000000,3426.5464285714
7707,2025-03-22,2025-03-22 06:00:00,2025-03-22 09:00:00,180,3,1-3h,6,4849.4812000000,4897.4250000000,matched,True,5463.7125000000,5122.5000000000,5239.2696428571
7708,2025-03-22,2025-03-22 06:00:00,2025-03-22 10:00:00,240,4,4-6h,6,6237.3155000000,6226.5000000000,matched,True,6699.9750000000,5472.1500000000,6541.1089285714
7709,2025-03-22,2025-03-22 06:00:00,2025-03-22 11:00:00,300,5,4-6h,6,7875.8429000000,7732.8000000000,matched,True,8135.1750000000,6545.6625000000,7515.0160714286
7710,2025-03-22,2025-03-22 06:00:00,2025-03-22 12:00:00,360,6,4-6h,6,8905.6012000000,8191.1625000000,matched,True,8906.5125000000,6520.3125000000,7847.2767857143
7711,2025-03-22,2025-03-22 06:00:00,2025-03-22 13:00:00,420,7,7-12h,6,8748.3812000000,7687.0875000000,matched,True,7995.7500000000,6850.8375000000,7515.4660714286
7712,2025-03-22,2025-03-22 06:00:00,2025-03-22 14:00:00,480,8,7-12h,6,6726.7084000000,6294.7875000000,matched,True,7246.8375000000,6332.2125000000,6690.3321428571
7713,2025-03-22,2025-03-22 06:00:00,2025-03-22 15:00:00,540,9,7-12h,6,5435.6648000000,5211.0375000000,matched,True,5468.2125000000,5178.1500000000,5244.0589285714
7714,2025-03-22,2025-03-22 06:00:00,2025-03-22 16:00:00,600,10,7-12h,6,3374.0760000000,3389.2500000000,matched,True,4046.0625000000,3569.1375000000,3541.4678571429
7715,2025-03-22,2025-03-22 06:00:00,2025-03-22 17:00:00,660,11,7-12h,6,1572.0836000000,1671.6000000000,matched,True,1612.7250000000,1492.8000000000,1475.1803571429
7716,2025-03-22,2025-03-22 06:00:00,2025-03-22 18:00:00,720,12,7-12h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7717,2025-03-22,2025-03-22 06:00:00,2025-03-22 19:00:00,780,13,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7718,2025-03-22,2025-03-22 06:00:00,2025-03-22 20:00:00,840,14,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7719,2025-03-22,2025-03-22 06:00:00,2025-03-22 21:00:00,900,15,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7720,2025-03-22,2025-03-22 06:00:00,2025-03-22 22:00:00,960,16,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7721,2025-03-22,2025-03-22 06:00:00,2025-03-22 23:00:00,1020,17,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7722,2025-03-22,2025-03-22 06:00:00,2025-03-23 00:00:00,1080,18,13-18h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7723,2025-03-22,2025-03-22 06:00:00,2025-03-23 01:00:00,1140,19,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7724,2025-03-22,2025-03-22 06:00:00,2025-03-23 02:00:00,1200,20,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7725,2025-03-22,2025-03-22 06:00:00,2025-03-23 03:00:00,1260,21,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7726,2025-03-22,2025-03-22 06:00:00,2025-03-23 04:00:00,1320,22,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7727,2025-03-22,2025-03-22 06:00:00,2025-03-23 05:00:00,1380,23,19-24h,6,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7728,2025-03-22,2025-03-22 06:00:00,2025-03-23 06:00:00,1440,24,19-24h,6,15.9052000000,11.6250000000,matched,True,0.0000000000,0.0000000000,0.0000000000
7729,2025-03-22,2025-03-22 12:00:00,2025-03-22 13:00:00,60,1,1-3h,12,7674.3948000000,7687.0875000000,matched,True,7995.7500000000,6850.8375000000,7515.4660714286
7730,2025-03-22,2025-03-22 12:00:00,2025-03-22 14:00:00,120,2,1-3h,12,6200.0933000000,6294.7875000000,matched,True,7246.8375000000,6332.2125000000,6690.3321428571
7731,2025-03-22,2025-03-22 12:00:00,2025-03-22 15:00:00,180,3,1-3h,12,4959.8390000000,5211.0375000000,matched,True,5468.2125000000,5178.1500000000,5244.0589285714
7732,2025-03-22,2025-03-22 12:00:00,2025-03-22 16:00:00,240,4,4-6h,12,3303.1035000000,3389.2500000000,matched,True,4046.0625000000,3569.1375000000,3541.4678571429
7733,2025-03-22,2025-03-22 12:00:00,2025-03-22 17:00:00,300,5,4-6h,12,1602.8055000000,1671.6000000000,matched,True,1612.7250000000,1492.8000000000,1475.1803571429
7734,2025-03-22,2025-03-22 12:00:00,2025-03-22 18:00:00,360,6,4-6h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7735,2025-03-22,2025-03-22 12:00:00,2025-03-22 19:00:00,420,7,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7736,2025-03-22,2025-03-22 12:00:00,2025-03-22 20:00:00,480,8,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7737,2025-03-22,2025-03-22 12:00:00,2025-03-22 21:00:00,540,9,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7738,2025-03-22,2025-03-22 12:00:00,2025-03-22 22:00:00,600,10,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7739,2025-03-22,2025-03-22 12:00:00,2025-03-22 23:00:00,660,11,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7740,2025-03-22,2025-03-22 12:00:00,2025-03-23 00:00:00,720,12,7-12h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7741,2025-03-22,2025-03-22 12:00:00,2025-03-23 01:00:00,780,13,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7742,2025-03-22,2025-03-22 12:00:00,2025-03-23 02:00:00,840,14,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7743,2025-03-22,2025-03-22 12:00:00,2025-03-23 03:00:00,900,15,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7744,2025-03-22,2025-03-22 12:00:00,2025-03-23 04:00:00,960,16,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7745,2025-03-22,2025-03-22 12:00:00,2025-03-23 05:00:00,1020,17,13-18h,12,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7746,2025-03-22,2025-03-22 12:00:00,2025-03-23 06:00:00,1080,18,13-18h,12,8.4407000000,11.6250000000,matched,True,0.0000000000,0.0000000000,0.0000000000
7747,2025-03-22,2025-03-22 12:00:00,2025-03-23 07:00:00,1140,19,19-24h,12,1239.5187000000,1677.3000000000,matched,True,1691.6250000000,1297.6125000000,1586.7428571429
7748,2025-03-22,2025-03-22 12:00:00,2025-03-23 08:00:00,1200,20,19-24h,12,2978.4204000000,3476.8500000000,matched,True,3458.8875000000,2961.4875000000,3453.3000000000
7749,2025-03-22,2025-03-22 12:00:00,2025-03-23 09:00:00,1260,21,19-24h,12,4611.8982000000,5402.8125000000,matched,True,4897.4250000000,5398.3875000000,5207.1160714286
7750,2025-03-22,2025-03-22 12:00:00,2025-03-23 10:00:00,1320,22,19-24h,12,6365.6322000000,6303.6375000000,matched,True,6226.5000000000,6909.4125000000,6648.8732142857
7751,2025-03-22,2025-03-22 12:00:00,2025-03-23 11:00:00,1380,23,19-24h,12,7651.5605000000,6985.4625000000,matched,True,7732.8000000000,7615.7625000000,7684.6071428571
7752,2025-03-22,2025-03-22 12:00:00,2025-03-23 12:00:00,1440,24,19-24h,12,8906.5125000000,8043.9375000000,matched,True,8191.1625000000,7541.3625000000,8085.9696428571
7753,2025-03-22,2025-03-22 18:00:00,2025-03-22 19:00:00,60,1,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7754,2025-03-22,2025-03-22 18:00:00,2025-03-22 20:00:00,120,2,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7755,2025-03-22,2025-03-22 18:00:00,2025-03-22 21:00:00,180,3,1-3h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7756,2025-03-22,2025-03-22 18:00:00,2025-03-22 22:00:00,240,4,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7757,2025-03-22,2025-03-22 18:00:00,2025-03-22 23:00:00,300,5,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7758,2025-03-22,2025-03-22 18:00:00,2025-03-23 00:00:00,360,6,4-6h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7759,2025-03-22,2025-03-22 18:00:00,2025-03-23 01:00:00,420,7,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7760,2025-03-22,2025-03-22 18:00:00,2025-03-23 02:00:00,480,8,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7761,2025-03-22,2025-03-22 18:00:00,2025-03-23 03:00:00,540,9,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7762,2025-03-22,2025-03-22 18:00:00,2025-03-23 04:00:00,600,10,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7763,2025-03-22,2025-03-22 18:00:00,2025-03-23 05:00:00,660,11,7-12h,18,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7764,2025-03-22,2025-03-22 18:00:00,2025-03-23 06:00:00,720,12,7-12h,18,11.4110000000,11.6250000000,matched,True,0.0000000000,0.0000000000,0.0000000000
7765,2025-03-22,2025-03-22 18:00:00,2025-03-23 07:00:00,780,13,13-18h,18,1490.4316000000,1677.3000000000,matched,True,1691.6250000000,1297.6125000000,1586.7428571429
7766,2025-03-22,2025-03-22 18:00:00,2025-03-23 08:00:00,840,14,13-18h,18,2736.3531000000,3476.8500000000,matched,True,3458.8875000000,2961.4875000000,3453.3000000000
7767,2025-03-22,2025-03-22 18:00:00,2025-03-23 09:00:00,900,15,13-18h,18,4809.6053000000,5402.8125000000,matched,True,4897.4250000000,5398.3875000000,5207.1160714286
7768,2025-03-22,2025-03-22 18:00:00,2025-03-23 10:00:00,960,16,13-18h,18,5303.2490000000,6303.6375000000,matched,True,6226.5000000000,6909.4125000000,6648.8732142857
7769,2025-03-22,2025-03-22 18:00:00,2025-03-23 11:00:00,1020,17,13-18h,18,5988.0913000000,6985.4625000000,matched,True,7732.8000000000,7615.7625000000,7684.6071428571
7770,2025-03-22,2025-03-22 18:00:00,2025-03-23 12:00:00,1080,18,13-18h,18,7788.6275000000,8043.9375000000,matched,True,8191.1625000000,7541.3625000000,8085.9696428571
7771,2025-03-22,2025-03-22 18:00:00,2025-03-23 13:00:00,1140,19,19-24h,18,7555.8356000000,7147.8750000000,matched,True,7687.0875000000,7016.1375000000,7634.9303571429
7772,2025-03-22,2025-03-22 18:00:00,2025-03-23 14:00:00,1200,20,19-24h,18,6447.8484000000,7426.6125000000,matched,True,6294.7875000000,6026.4750000000,6684.9857142857
7773,2025-03-22,2025-03-22 18:00:00,2025-03-23 15:00:00,1260,21,19-24h,18,4861.8374000000,5653.1625000000,matched,True,5211.0375000000,4960.7625000000,5248.7571428571
7774,2025-03-22,2025-03-22 18:00:00,2025-03-23 16:00:00,1320,22,19-24h,18,3235.0349000000,3794.5500000000,matched,True,3389.2500000000,3226.8000000000,3515.7696428571
7775,2025-03-22,2025-03-22 18:00:00,2025-03-23 17:00:00,1380,23,19-24h,18,1582.6371000000,1909.8000000000,matched,True,1671.6000000000,1305.3750000000,1500.7232142857
7776,2025-03-22,2025-03-22 18:00:00,2025-03-23 18:00:00,1440,24,19-24h,18,9.1930000000,13.2375000000,matched,True,0.0000000000,0.0000000000,0.0000000000
7777,2025-03-23,2025-03-23 00:00:00,2025-03-23 01:00:00,60,1,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7778,2025-03-23,2025-03-23 00:00:00,2025-03-23 02:00:00,120,2,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7779,2025-03-23,2025-03-23 00:00:00,2025-03-23 03:00:00,180,3,1-3h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
7780,2025-03-23,2025-03-23 00:00:00,2025-03-23 04:00:00,240,4,4-6h,0,0.0000000000,0.0000000000,matched,False,0.0000000000,0.0000000000,0.0000000000
