slot,interval_start,interval_end,price_yuan_per_kwh,load_kw,pv_forecast_kw,grid_purchase_kw,charge_kw,discharge_kw,spill_kw,storage_start_kwh,storage_end_kwh,grid_purchase_kwh,charge_kwh,discharge_kwh,spill_kwh,case_id
29,04:40,04:50,0.4422,3586.916,0.2345,3586.6815,0,0,0,10050,10050,597.78025,0,0,0,power_0.5
30,04:50,05:00,0.4395,3571.2635,0.2885,3570.975,0,0,0,10050,10050,595.1625,0,0,0,power_0.5
31,05:00,05:10,0.4333,3562.3171,18.6781,3543.639,0,0,0,10050,10050,590.6065,0,0,0,power_0.5
32,05:10,05:20,0.4439,3591.3809,54.4698,3536.9111,0,0,0,10050,10050,589.4851833,0,0,0,power_0.5
33,05:20,05:30,0.4301,3579.7045,108.9718,5970.7327,2500,0,0,10050,10425,995.1221167,416.6666667,0,0,power_0.5
34,05:30,05:40,0.3713,3486.119,184.1603,5801.9587,2500,0,0,10425,10800,966.9931167,416.6666667,0,0,power_0.5
35,05:40,05:50,0.5708,3823.8994,277.0582,3546.8412,0,0,0,10800,10800,591.1402,0,0,0,power_0.5
36,05:50,06:00,0.9099,4398.0727,388.5494,1509.5233,0,2500,0,10800,10337.037,251.5872167,0,416.6666667,0,power_0.5
37,06:00,06:10,0.9368,4454.0123,521.2803,1432.732,0,2500,0,10337.037,9874.0741,238.7886667,0,416.6666667,0,power_0.5
38,06:10,06:20,0.8758,4371.7919,672.7677,1199.0242,0,2500,0,9874.0741,9411.1111,199.8373667,0,416.6666667,0,power_0.5
39,06:20,06:30,0.8759,4392.953,844.2261,1048.7269,0,2500,0,9411.1111,8948.1481,174.7878167,0,416.6666667,0,power_0.5
40,06:30,06:40,0.8601,4384.5956,1039.6744,844.9212,0,2500,0,8948.1481,8485.1852,140.8202,0,416.6666667,0,power_0.5
41,06:40,06:50,0.8442,4434.7757,1259.3375,675.4382,0,2500,0,8485.1852,8022.2222,112.5730333,0,416.6666667,0,power_0.5
42,06:50,07:00,0.8334,4523.4561,1508.6318,514.8243,0,2500,0,8022.2222,7559.2593,85.80405,0,416.6666667,0,power_0.5
43,07:00,07:10,0.8092,4524.0721,1791.4107,232.6614,0,2500,0,7559.2593,7096.2963,38.7769,0,416.6666667,0,power_0.5
44,07:10,07:20,0.7972,4545.8867,2085.4865,389.54565,0,2070.8545,0,7096.2963,6712.8047,64.924275,0,345.1424167,0,power_0.5
45,07:20,07:30,0.7644,4523.2418,2381.2611,2141.9807,0,0,0,6712.8047,6712.8047,356.9967833,0,0,0,power_0.5
46,07:30,07:40,0.6899,4383.3566,2683.1752,1700.1814,0,0,0,6712.8047,6712.8047,283.3635667,0,0,0,power_0.5
47,07:40,07:50,0.86,4910.4599,2986.3552,0,0,1924.1047,0,6712.8047,6356.489,0,0,320.6841167,0,power_0.5
48,07:50,08:00,1.1617,5799.7327,3289.204,10.5287,0,2500,0,6356.489,5893.5261,1.754783333,0,416.6666667,0,power_0.5
49,08:00,08:10,1.1683,5884.826,3593.3613,0,0,2291.4647,0,5893.5261,5469.1808,0,0,381.9107833,0,power_0.5
50,08:10,08:20,1.0956,5748.0713,3890.7332,0,0,1857.3381,0,5469.1808,5125.2293,0,0,309.55635,0,power_0.5
51,08:20,08:30,1.0849,5769.0581,4181.3417,0,0,1587.7164,0,5125.2293,4831.2077,0,0,264.6194,0,power_0.5
52,08:30,08:40,1.061,5754.2105,4471.7657,0,0,1282.4448,0,4831.2077,4593.7179,0,0,213.7408,0,power_0.5
53,08:40,08:50,1.043,5824.1807,4752.8272,0,0,1071.3535,0,4593.7179,4395.3191,0,0,178.5589167,0,power_0.5
54,08:50,09:00,1.036,5954.2601,5021.9074,0,0,932.3527,0,4395.3191,4222.6612,0,0,155.3921167,0,power_0.5
55,09:00,09:10,1.0147,5958.9696,5285.4126,0,0,673.557,0,4222.6612,4097.9284,0,0,112.2595,0,power_0.5
56,09:10,09:20,0.9922,5929.5554,5543.1742,0,0,386.3812,0,4097.9284,4026.3764,0,0,64.39686667,0,power_0.5
57,09:20,09:30,0.97,5923.7828,5788.4093,0,0,135.3735,0,4026.3764,4001.3072,0,0,22.56225,0,power_0.5
58,09:30,09:40,0.9422,5907.586,6012.1304,0,104.5444,0,0,4001.3072,4016.9889,0,17.42406667,0,0,power_0.5
59,09:40,09:50,0.9569,5899.1262,6216.1528,0,317.0266,0,0,4016.9889,4064.5428,0,52.83776667,0,0,power_0.5
60,09:50,10:00,0.9977,5902.2196,6409.5941,0,507.3745,0,0,4064.5428,4140.649,0,84.56241667,0,0,power_0.5
61,10:00,10:10,0.9919,5897.4793,6599.3808,0,701.9015,0,0,4140.649,4245.9342,0,116.9835833,0,0,power_0.5
62,10:10,10:20,0.9588,5886.7568,6766.7204,0,879.9636,0,0,4245.9342,4377.9288,0,146.6606,0,0,power_0.5
63,10:20,10:30,0.9549,5873.4708,6914.5923,0,1041.1215,0,0,4377.9288,4534.097,0,173.52025,0,0,power_0.5
64,10:30,10:40,0.9839,5858.0308,7064.2053,0,1206.1745,0,0,4534.097,4715.0232,0,201.0290833,0,0,power_0.5
65,10:40,10:50,0.799,5844.9948,7197.4315,0,1352.4367,0,0,4715.0232,4917.8887,0,225.4061167,0,0,power_0.5
66,10:50,11:00,0.5025,5839.0587,7303.1142,1035.9445,2500,0,0,4917.8887,5292.8887,172.6574167,416.6666667,0,0,power_0.5
67,11:00,11:10,0.4662,5838.7103,7387.6848,951.0255,2500,0,0,5292.8887,5667.8887,158.50425,416.6666667,0,0,power_0.5
68,11:10,11:20,0.5007,5823.4378,7459.227,864.2108,2500,0,0,5667.8887,6042.8887,144.0351333,416.6666667,0,0,power_0.5
69,11:20,11:30,0.4827,5814.7932,7520.7191,794.0741,2500,0,0,6042.8887,6417.8887,132.3456833,416.6666667,0,0,power_0.5
70,11:30,11:40,0.4785,5832.3951,7568.2039,764.1912,2500,0,0,6417.8887,6792.8887,127.3652,416.6666667,0,0,power_0.5
71,11:40,11:50,0.4662,5712.901,7592.1539,620.7471,2500,0,0,6792.8887,7167.8887,103.45785,416.6666667,0,0,power_0.5
72,11:50,12:00,0.4432,5519.4607,7601.0433,418.4174,2500,0,0,7167.8887,7542.8887,69.73623333,416.6666667,0,0,power_0.5
73,12:00,12:10,0.4411,5494.7907,7612.316,382.4747,2500,0,0,7542.8887,7917.8887,63.74578333,416.6666667,0,0,power_0.5
74,12:10,12:20,0.4551,5514.4524,7602.6524,411.8,2500,0,0,7917.8887,8292.8887,68.63333333,416.6666667,0,0,power_0.5
75,12:20,12:30,0.4463,5485.829,7554.1872,431.6418,2500,0,0,8292.8887,8667.8887,71.9403,416.6666667,0,0,power_0.5
76,12:30,12:40,0.4113,5462.3628,7472.7384,489.6244,2500,0,0,8667.8887,9042.8887,81.60406667,416.6666667,0,0,power_0.5
77,12:40,12:50,0.5682,5566.1066,7393.4172,672.6894,2500,0,0,9042.8887,9417.8887,112.1149,416.6666667,0,0,power_0.5
78,12:50,13:00,0.8279,5725.7548,7312.7979,0,1587.0431,0,0,9417.8887,9655.9452,0,264.5071833,0,0,power_0.5
79,13:00,13:10,0.8636,5739.4957,7194.541,0,1455.0453,0,0,9655.9452,9874.202,0,242.50755,0,0,power_0.5
80,13:10,13:20,0.8416,5714.6836,7053.1371,0,1338.4535,0,0,9874.202,10074.97,0,223.0755833,0,0,power_0.5
81,13:20,13:30,0.8618,5717.8505,6910.4064,0,1192.5559,0,0,10074.97,10253.853,0,198.7593167,0,0,power_0.5
82,13:30,13:40,0.8623,5708.2486,6772.4075,0,1064.1589,0,0,10253.853,10413.477,0,177.3598167,0,0,power_0.5
83,13:40,13:50,0.9026,5696.9182,6607.36,0,910.4418,0,0,10413.477,10550.043,0,151.7403,0,0,power_0.5
84,13:50,14:00,0.9754,5692.2983,6412.5085,0,720.2102,0,0,10550.043,10658.075,0,120.0350333,0,0,power_0.5
85,14:00,14:10,1.0002,5687.1291,6214.0158,0,526.8867,0,0,10658.075,10737.108,0,87.81445,0,0,power_0.5
86,14:10,14:20,0.9978,5678.962,6000.7112,0,321.7492,0,0,10737.108,10785.37,0,53.62486667,0,0,power_0.5
87,14:20,14:30,1.0271,5669.4508,5766.9816,0,97.5308,0,0,10785.37,10800,0,16.25513333,0,0,power_0.5
88,14:30,14:40,1.0906,5664.1948,5521.5066,0,0,142.6882,0,10800,10773.576,0,0,23.78136667,0,power_0.5
89,14:40,14:50,0.9376,5672.7011,5268.781,0,0,403.9201,0,10773.576,10698.776,0,0,67.32001667,0,power_0.5
90,14:50,15:00,0.6694,5682.2544,5009.7152,672.5392,0,0,0,10698.776,10698.776,112.0898667,0,0,0,power_0.5
91,15:00,15:10,0.66,5669.0195,4743.4484,1600.3962,674.82506,0,0,10698.776,10800,266.7327,112.4708433,0,0,power_0.5
92,15:10,15:20,0.7217,5656.3651,4471.224,1185.1411,0,0,0,10800,10800,197.5235167,0,0,0,power_0.5
93,15:20,15:30,0.7308,5657.0867,4188.2025,1468.8842,0,0,0,10800,10800,244.8140333,0,0,0,power_0.5
94,15:30,15:40,0.7534,5662.6008,3889.3931,1773.2077,0,0,0,10800,10800,295.5346167,0,0,0,power_0.5
95,15:40,15:50,0.7823,5669.2596,3594.5946,2074.665,0,0,0,10800,10800,345.7775,0,0,0,power_0.5
96,15:50,16:00,0.8055,5673.4767,3303.8878,2369.5889,0,0,0,10800,10800,394.9314833,0,0,0,power_0.5
97,16:00,16:10,0.8271,5671.0146,2998.4247,2672.5899,0,0,0,10800,10800,445.43165,0,0,0,power_0.5
98,16:10,16:20,0.8519,5661.5926,2687.4131,2974.1795,0,0,0,10800,10800,495.6965833,0,0,0,power_0.5
99,16:20,16:30,0.8791,5665.8922,2383.1779,3282.7143,0,0,0,10800,10800,547.11905,0,0,0,power_0.5
100,16:30,16:40,0.9024,5689.0372,2089.1246,3599.9126,0,0,0,10800,10800,599.9854333,0,0,0,power_0.5
101,16:40,16:50,0.9163,5603.6614,1791.0829,3812.5785,0,0,0,10800,10800,635.42975,0,0,0,power_0.5
102,16:50,17:00,0.9264,5466.7124,1501.7283,3964.9841,0,0,0,10800,10800,660.8306833,0,0,0,power_0.5
103,17:00,17:10,0.9462,5467.3939,1255.1723,4212.2216,0,0,0,10800,10800,702.0369333,0,0,0,power_0.5
104,17:10,17:20,0.9742,5464.727,1036.3323,4428.3947,0,0,0,10800,10800,738.0657833,0,0,0,power_0.5
105,17:20,17:30,0.9862,5492.4458,836.7775,2815.6683,0,1840,0,10800,10459.259,469.27805,0,306.6666667,0,power_0.5
106,17:30,17:40,0.976,5621.7308,665.2313,4956.4995,0,0,0,10459.259,10459.259,826.08325,0,0,0,power_0.5
107,17:40,17:50,1.0742,5091.2126,516.6758,2074.5368,0,2500,0,10459.259,9996.2963,345.7561333,0,416.6666667,0,power_0.5
108,17:50,18:00,1.2313,4208.5688,386.6731,1321.8957,0,2500,0,9996.2963,9533.3333,220.31595,0,416.6666667,0,power_0.5
109,18:00,18:10,1.2561,4122.7611,275.7933,1346.9678,0,2500,0,9533.3333,9070.3704,224.4946333,0,416.6666667,0,power_0.5
110,18:10,18:20,1.2447,4255.9358,182.9526,1572.9832,0,2500,0,9070.3704,8607.4074,262.1638667,0,416.6666667,0,power_0.5
111,18:20,18:30,1.2545,4225.9524,108.3414,1617.611,0,2500,0,8607.4074,8144.4444,269.6018333,0,416.6666667,0,power_0.5
112,18:30,18:40,1.2522,4233.3384,54.3121,1679.0263,0,2500,0,8144.4444,7681.4815,279.8377167,0,416.6666667,0,power_0.5
113,18:40,18:50,1.2881,4246.4625,18.6569,1727.8056,0,2500,0,7681.4815,7218.5185,287.9676,0,416.6666667,0,power_0.5
114,18:50,19:00,1.3466,4239.1795,0.2753,1738.9042,0,2500,0,7218.5185,6755.5556,289.8173667,0,416.6666667,0,power_0.5
115,19:00,19:10,1.3523,4244.6684,0.2296,1744.4388,0,2500,0,6755.5556,6292.5926,290.7398,0,416.6666667,0,power_0.5
116,19:10,19:20,1.3445,4251.9187,0.6007,1751.318,0,2500,0,6292.5926,5829.6296,291.8863333,0,416.6666667,0,power_0.5
117,19:20,19:30,1.3483,4256.6813,0,1756.6813,0,2500,0,5829.6296,5366.6667,292.7802167,0,416.6666667,0,power_0.5
118,19:30,19:40,1.349,4267.3947,0,1767.3947,0,2500,0,5366.6667,4903.7037,294.5657833,0,416.6666667,0,power_0.5
119,19:40,19:50,1.3473,4269.975,0,1769.975,0,2500,0,4903.7037,4440.7407,294.9958333,0,416.6666667,0,power_0.5
120,19:50,20:00,1.3482,4268.6702,0,1768.6702,0,2500,0,4440.7407,3977.7778,294.7783667,0,416.6666667,0,power_0.5
121,20:00,20:10,1.3513,4282.2245,0,1782.2245,0,2500,0,3977.7778,3514.8148,297.0374167,0,416.6666667,0,power_0.5
122,20:10,20:20,1.34,4291.7049,0,1791.7049,0,2500,0,3514.8148,3051.8519,298.6174833,0,416.6666667,0,power_0.5
123,20:20,20:30,1.3489,4291.3611,0,1791.3611,0,2500,0,3051.8519,2588.8889,298.5601833,0,416.6666667,0,power_0.5
124,20:30,20:40,1.3952,4293.9182,0,1793.9182,0,2500,0,2588.8889,2125.9259,298.9863667,0,416.6666667,0,power_0.5
125,20:40,20:50,1.2226,4295.2135,0,1795.2135,0,2500,0,2125.9259,1662.963,299.20225,0,416.6666667,0,power_0.5
126,20:50,21:00,0.9332,4302.0307,0,4302.0307,0,0,0,1662.963,1662.963,717.0051167,0,0,0,power_0.5
127,21:00,21:10,0.9068,4320.9618,0,4320.9618,0,0,0,1662.963,1662.963,720.1603,0,0,0,power_0.5
128,21:10,21:20,0.9371,4302.3292,0,4302.3292,0,0,0,1662.963,1662.963,717.0548667,0,0,0,power_0.5
129,21:20,21:30,0.9371,4322.6758,0,4322.6758,0,0,0,1662.963,1662.963,720.4459667,0,0,0,power_0.5
130,21:30,21:40,0.9871,4428.8083,0,1928.8083,0,2500,0,1662.963,1200,321.46805,0,416.6666667,0,power_0.5
131,21:40,21:50,0.7764,4030.1614,0,4030.1614,0,0,0,1200,1200,671.6935667,0,0,0,power_0.5
132,21:50,22:00,0.4209,3362.7419,0,5862.7419,2500,0,0,1200,1575,977.12365,416.6666667,0,0,power_0.5
133,22:00,22:10,0.3859,3309.3934,0,5809.3934,2500,0,0,1575,1950,968.2322333,416.6666667,0,0,power_0.5
134,22:10,22:20,0.4368,3412.9563,0,5412.9563,2000,0,0,1950,2250,902.1593833,333.3333333,0,0,power_0.5
135,22:20,22:30,0.4198,3381.9313,0,5881.9313,2500,0,0,2250,2625,980.3218833,416.6666667,0,0,power_0.5
136,22:30,22:40,0.4186,3386.5592,0,5886.5592,2500,0,0,2625,3000,981.0932,416.6666667,0,0,power_0.5
137,22:40,22:50,0.4241,3400.4846,0,5900.4846,2500,0,0,3000,3375,983.4141,416.6666667,0,0,power_0.5
138,22:50,23:00,0.4237,3399.2426,0,5899.2426,2500,0,0,3375,3750,983.2071,416.6666667,0,0,power_0.5
139,23:00,23:10,0.4248,3406.9809,0,5906.9809,2500,0,0,3750,4125,984.4968167,416.6666667,0,0,power_0.5
140,23:10,23:20,0.424,3416.1518,0,5916.1518,2500,0,0,4125,4500,986.0253,416.6666667,0,0,power_0.5
141,23:20,23:30,0.422,3421.9811,0,5921.9811,2500,0,0,4500,4875,986.99685,416.6666667,0,0,power_0.5
142,23:30,23:40,0.424,3429.6923,0,5929.6923,2500,0,0,4875,5250,988.28205,416.6666667,0,0,power_0.5
143,23:40,23:50,0.4271,3439.061,0,5939.061,2500,0,0,5250,5625,989.8435,416.6666667,0,0,power_0.5
144,23:50,24:00,0.4276,3444.7259,0,5944.7259,2500,0,0,5625,6000,990.78765,416.6666667,0,0,power_0.5
1,00:00,00:10,0.4248,3439.8466,0,7189.8466,3750,0,0,6000,6562.5,1198.307767,625,0,0,power_0.75
2,00:10,00:20,0.4245,3437.9792,0,7187.9792,3750,0,0,6562.5,7125,1197.996533,625,0,0,power_0.75
3,00:20,00:30,0.4269,3444.3031,0,7194.3031,3750,0,0,7125,7687.5,1199.050517,625,0,0,power_0.75
4,00:30,00:40,0.4272,3454.4437,0,7204.4437,3750,0,0,7687.5,8250,1200.740617,625,0,0,power_0.75
5,00:40,00:50,0.4271,3458.8273,0,7208.8273,3750,0,0,8250,8812.5,1201.471217,625,0,0,power_0.75
6,00:50,01:00,0.4285,3459.8401,0,7209.8401,3750,0,0,8812.5,9375,1201.640017,625,0,0,power_0.75
7,01:00,01:10,0.4311,3467.1582,0,3467.1582,0,0,0,9375,9375,577.8597,0,0,0,power_0.75
8,01:10,01:20,0.4302,3467.9632,0,3467.9632,0,0,0,9375,9375,577.9938667,0,0,0,power_0.75
9,01:20,01:30,0.4279,3466.9683,0,7216.9683,3750,0,0,9375,9937.5,1202.82805,625,0,0,power_0.75
10,01:30,01:40,0.4312,3482.4927,0,3482.4927,0,0,0,9937.5,9937.5,580.41545,0,0,0,power_0.75
11,01:40,01:50,0.4333,3495.0841,0,3495.0841,0,0,0,9937.5,9937.5,582.5140167,0,0,0,power_0.75
12,01:50,02:00,0.4311,3498.4443,0,3498.4443,0,0,0,9937.5,9937.5,583.07405,0,0,0,power_0.75
13,02:00,02:10,0.4293,3505.2295,0,5505.2295,2000,0,0,9937.5,10237.5,917.53825,333.3333333,0,0,power_0.75
14,02:10,02:20,0.4324,3512.6387,0,3512.6387,0,0,0,10237.5,10237.5,585.4397833,0,0,0,power_0.75
15,02:20,02:30,0.4367,3516.8685,0,3516.8685,0,0,0,10237.5,10237.5,586.14475,0,0,0,power_0.75
16,02:30,02:40,0.4348,3517.9246,0,3517.9246,0,0,0,10237.5,10237.5,586.3207667,0,0,0,power_0.75
17,02:40,02:50,0.4335,3518.5518,0,3518.5518,0,0,0,10237.5,10237.5,586.4253,0,0,0,power_0.75
18,02:50,03:00,0.4357,3521.0976,0,3521.0976,0,0,0,10237.5,10237.5,586.8496,0,0,0,power_0.75
19,03:00,03:10,0.4374,3526.9261,0,3526.9261,0,0,0,10237.5,10237.5,587.8210167,0,0,0,power_0.75
20,03:10,03:20,0.4371,3537.2854,0,3537.2854,0,0,0,10237.5,10237.5,589.5475667,0,0,0,power_0.75
21,03:20,03:30,0.4356,3544.8808,0,3544.8808,0,0,0,10237.5,10237.5,590.8134667,0,0,0,power_0.75
22,03:30,03:40,0.4353,3541.2787,0,3541.2787,0,0,0,10237.5,10237.5,590.2131167,0,0,0,power_0.75
23,03:40,03:50,0.436,3546.3976,0,3546.3976,0,0,0,10237.5,10237.5,591.0662667,0,0,0,power_0.75
24,03:50,04:00,0.4378,3560.207,0,3560.207,0,0,0,10237.5,10237.5,593.3678333,0,0,0,power_0.75
25,04:00,04:10,0.4401,3561.9581,0,3561.9581,0,0,0,10237.5,10237.5,593.6596833,0,0,0,power_0.75
26,04:10,04:20,0.4389,3556.7183,0,3556.7183,0,0,0,10237.5,10237.5,592.7863833,0,0,0,power_0.75
27,04:20,04:30,0.4364,3560.0272,0,3560.0272,0,0,0,10237.5,10237.5,593.3378667,0,0,0,power_0.75
28,04:30,04:40,0.4393,3580.654,0.5994,3580.0546,0,0,0,10237.5,10237.5,596.6757667,0,0,0,power_0.75
29,04:40,04:50,0.4422,3586.916,0.2345,3586.6815,0,0,0,10237.5,10237.5,597.78025,0,0,0,power_0.75
30,04:50,05:00,0.4395,3571.2635,0.2885,3570.975,0,0,0,10237.5,10237.5,595.1625,0,0,0,power_0.75
31,05:00,05:10,0.4333,3562.3171,18.6781,3543.639,0,0,0,10237.5,10237.5,590.6065,0,0,0,power_0.75
32,05:10,05:20,0.4439,3591.3809,54.4698,3536.9111,0,0,0,10237.5,10237.5,589.4851833,0,0,0,power_0.75
33,05:20,05:30,0.4301,3579.7045,108.9718,3470.7327,0,0,0,10237.5,10237.5,578.45545,0,0,0,power_0.75
34,05:30,05:40,0.3713,3486.119,184.1603,7051.9587,3750,0,0,10237.5,10800,1175.32645,625,0,0,power_0.75
35,05:40,05:50,0.5708,3823.8994,277.0582,3546.8412,0,0,0,10800,10800,591.1402,0,0,0,power_0.75
36,05:50,06:00,0.9099,4398.0727,388.5494,259.5233,0,3750,0,10800,10105.556,43.25388333,0,625,0,power_0.75
37,06:00,06:10,0.9368,4454.0123,521.2803,182.732,0,3750,0,10105.556,9411.1111,30.45533333,0,625,0,power_0.75
38,06:10,06:20,0.8758,4371.7919,672.7677,0,0,3699.0242,0,9411.1111,8726.1066,0,0,616.5040333,0,power_0.75
39,06:20,06:30,0.8759,4392.953,844.2261,0,0,3548.7269,0,8726.1066,8068.935,0,0,591.4544833,0,power_0.75
40,06:30,06:40,0.8601,4384.5956,1039.6744,0,0,3344.9212,0,8068.935,7449.5051,0,0,557.4868667,0,power_0.75
41,06:40,06:50,0.8442,4434.7757,1259.3375,0,0,3175.4382,0,7449.5051,6861.461,0,0,529.2397,0,power_0.75
42,06:50,07:00,0.8334,4523.4561,1508.6318,0,0,3014.8243,0,6861.461,6303.1602,0,0,502.4707167,0,power_0.75
43,07:00,07:10,0.8092,4524.0721,1791.4107,0,0,2732.6614,0,6303.1602,5797.1118,0,0,455.4435667,0,power_0.75
44,07:10,07:20,0.7972,4545.8867,2085.4865,0,0,2460.4002,0,5797.1118,5341.4821,0,0,410.0667,0,power_0.75
45,07:20,07:30,0.7644,4523.2418,2381.2611,0,0,2141.9807,0,5341.4821,4944.8191,0,0,356.9967833,0,power_0.75
46,07:30,07:40,0.6899,4383.3566,2683.1752,665.21107,0,1034.9703,0,4944.8191,4753.1579,110.8685117,0,172.49505,0,power_0.75
47,07:40,07:50,0.86,4910.4599,2986.3552,0,0,1924.1047,0,4753.1579,4396.8422,0,0,320.6841167,0,power_0.75
48,07:50,08:00,1.1617,5799.7327,3289.204,0,0,2510.5287,0,4396.8422,3931.9295,0,0,418.42145,0,power_0.75
49,08:00,08:10,1.1683,5884.826,3593.3613,0,0,2291.4647,0,3931.9295,3507.5842,0,0,381.9107833,0,power_0.75
50,08:10,08:20,1.0956,5748.0713,3890.7332,0,0,1857.3381,0,3507.5842,3163.6327,0,0,309.55635,0,power_0.75
51,08:20,08:30,1.0849,5769.0581,4181.3417,0,0,1587.7164,0,3163.6327,2869.6111,0,0,264.6194,0,power_0.75
52,08:30,08:40,1.061,5754.2105,4471.7657,0,0,1282.4448,0,2869.6111,2632.1213,0,0,213.7408,0,power_0.75
53,08:40,08:50,1.043,5824.1807,4752.8272,0,0,1071.3535,0,2632.1213,2433.7225,0,0,178.5589167,0,power_0.75
54,08:50,09:00,1.036,5954.2601,5021.9074,0,0,932.3527,0,2433.7225,2261.0646,0,0,155.3921167,0,power_0.75
55,09:00,09:10,1.0147,5958.9696,5285.4126,0,0,673.557,0,2261.0646,2136.3318,0,0,112.2595,0,power_0.75
56,09:10,09:20,0.9922,5929.5554,5543.1742,0,0,386.3812,0,2136.3318,2064.7798,0,0,64.39686667,0,power_0.75
57,09:20,09:30,0.97,5923.7828,5788.4093,0,0,135.3735,0,2064.7798,2039.7106,0,0,22.56225,0,power_0.75
58,09:30,09:40,0.9422,5907.586,6012.1304,0,104.5444,0,0,2039.7106,2055.3923,0,17.42406667,0,0,power_0.75
59,09:40,09:50,0.9569,5899.1262,6216.1528,0,317.0266,0,0,2055.3923,2102.9463,0,52.83776667,0,0,power_0.75
60,09:50,10:00,0.9977,5902.2196,6409.5941,0,507.3745,0,0,2102.9463,2179.0524,0,84.56241667,0,0,power_0.75
61,10:00,10:10,0.9919,5897.4793,6599.3808,0,701.9015,0,0,2179.0524,2284.3377,0,116.9835833,0,0,power_0.75
62,10:10,10:20,0.9588,5886.7568,6766.7204,0,879.9636,0,0,2284.3377,2416.3322,0,146.6606,0,0,power_0.75
63,10:20,10:30,0.9549,5873.4708,6914.5923,0,1041.1215,0,0,2416.3322,2572.5004,0,173.52025,0,0,power_0.75
64,10:30,10:40,0.9839,5858.0308,7064.2053,0,1206.1745,0,0,2572.5004,2753.4266,0,201.0290833,0,0,power_0.75
65,10:40,10:50,0.799,5844.9948,7197.4315,0,1352.4367,0,0,2753.4266,2956.2921,0,225.4061167,0,0,power_0.75
66,10:50,11:00,0.5025,5839.0587,7303.1142,2285.9445,3750,0,0,2956.2921,3518.7921,380.99075,625,0,0,power_0.75
67,11:00,11:10,0.4662,5838.7103,7387.6848,2201.0255,3750,0,0,3518.7921,4081.2921,366.8375833,625,0,0,power_0.75
68,11:10,11:20,0.5007,5823.4378,7459.227,2114.2108,3750,0,0,4081.2921,4643.7921,352.3684667,625,0,0,power_0.75
69,11:20,11:30,0.4827,5814.7932,7520.7191,2044.0741,3750,0,0,4643.7921,5206.2921,340.6790167,625,0,0,power_0.75
70,11:30,11:40,0.4785,5832.3951,7568.2039,2014.1912,3750,0,0,5206.2921,5768.7921,335.6985333,625,0,0,power_0.75
71,11:40,11:50,0.4662,5712.901,7592.1539,1870.7471,3750,0,0,5768.7921,6331.2921,311.7911833,625,0,0,power_0.75
72,11:50,12:00,0.4432,5519.4607,7601.0433,1668.4174,3750,0,0,6331.2921,6893.7921,278.0695667,625,0,0,power_0.75
73,12:00,12:10,0.4411,5494.7907,7612.316,1632.4747,3750,0,0,6893.7921,7456.2921,272.0791167,625,0,0,power_0.75
74,12:10,12:20,0.4551,5514.4524,7602.6524,1661.8,3750,0,0,7456.2921,8018.7921,276.9666667,625,0,0,power_0.75
75,12:20,12:30,0.4463,5485.829,7554.1872,1681.6418,3750,0,0,8018.7921,8581.2921,280.2736333,625,0,0,power_0.75
76,12:30,12:40,0.4113,5462.3628,7472.7384,1739.6244,3750,0,0,8581.2921,9143.7921,289.9374,625,0,0,power_0.75
77,12:40,12:50,0.5682,5566.1066,7393.4172,0,1827.3106,0,0,9143.7921,9417.8887,0,304.5517667,0,0,power_0.75
78,12:50,13:00,0.8279,5725.7548,7312.7979,0,1587.0431,0,0,9417.8887,9655.9452,0,264.5071833,0,0,power_0.75
79,13:00,13:10,0.8636,5739.4957,7194.541,0,1455.0453,0,0,9655.9452,9874.202,0,242.50755,0,0,power_0.75
80,13:10,13:20,0.8416,5714.6836,7053.1371,0,1338.4535,0,0,9874.202,10074.97,0,223.0755833,0,0,power_0.75
81,13:20,13:30,0.8618,5717.8505,6910.4064,0,1192.5559,0,0,10074.97,10253.853,0,198.7593167,0,0,power_0.75
82,13:30,13:40,0.8623,5708.2486,6772.4075,0,1064.1589,0,0,10253.853,10413.477,0,177.3598167,0,0,power_0.75
83,13:40,13:50,0.9026,5696.9182,6607.36,0,910.4418,0,0,10413.477,10550.043,0,151.7403,0,0,power_0.75
84,13:50,14:00,0.9754,5692.2983,6412.5085,0,720.2102,0,0,10550.043,10658.075,0,120.0350333,0,0,power_0.75
85,14:00,14:10,1.0002,5687.1291,6214.0158,0,526.8867,0,0,10658.075,10737.108,0,87.81445,0,0,power_0.75
86,14:10,14:20,0.9978,5678.962,6000.7112,0,321.7492,0,0,10737.108,10785.37,0,53.62486667,0,0,power_0.75
87,14:20,14:30,1.0271,5669.4508,5766.9816,0,97.5308,0,0,10785.37,10800,0,16.25513333,0,0,power_0.75
88,14:30,14:40,1.0906,5664.1948,5521.5066,0,0,142.6882,0,10800,10773.576,0,0,23.78136667,0,power_0.75
89,14:40,14:50,0.9376,5672.7011,5268.781,0,0,403.9201,0,10773.576,10698.776,0,0,67.32001667,0,power_0.75
90,14:50,15:00,0.6694,5682.2544,5009.7152,672.5392,0,0,0,10698.776,10698.776,112.0898667,0,0,0,power_0.75
91,15:00,15:10,0.66,5669.0195,4743.4484,1600.3962,674.82506,0,0,10698.776,10800,266.7327,112.4708433,0,0,power_0.75
92,15:10,15:20,0.7217,5656.3651,4471.224,1185.1411,0,0,0,10800,10800,197.5235167,0,0,0,power_0.75
