date,schedule,settlement_mode,solver_status,solver_success,solver_runtime_seconds,release_count,maximum_scenario_power_balance_residual_kw,initial_energy_kwh,final_energy_kwh,initial_planned_purchase_energy_kwh,initial_planned_purchase_cost_yuan,initial_expected_operating_cost_yuan,adjustment_cost_yuan,adjustment_energy_kwh,adjustment_increase_energy_kwh,adjustment_decrease_energy_kwh,adjusted_interval_count,emergency_energy_kwh,emergency_cost_yuan,realized_total_cost_yuan,emergency_interval_count,battery_throughput_kwh,mean_soc_kwh,minimum_soc_kwh,maximum_soc_kwh,main_settlement
2025-06-06,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.6091167000,2,0.0000000000,8111.2365113360,7228.7080060845,28949.9939763391,15284.0025944636,16926.1123766810,70.0772373709,54.4079340836,54.4079340836,0.0000000000,4,7525.9504046384,31663.5950989272,47017.6749307617,91,32019.5248562052,5987.8805595914,1200.0000000000,10800.0000000000,True
2025-06-07,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.8217585000,2,0.0000000000,7228.7080060845,7392.1062871654,30980.6283430833,16386.6515185638,19633.5176079089,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,5650.7832530634,23206.3431970936,39592.9947156574,88,31126.1711355196,5837.2902012934,1200.0000000000,10800.0000000000,True
2025-06-08,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.5886679000,2,0.0000000000,7392.1062871654,8292.2623460467,82430.8367722619,51182.8039716008,55287.6274291316,-456.4388066584,1142.4272979547,0.0000000000,1142.4272979547,8,27.7669987678,87.3324785020,50813.6976434445,6,34818.5072750460,7956.1078152180,1200.0000000000,10800.0000000000,True
2025-06-09,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.4136617000,2,0.0000000000,8292.2623460467,7452.4542233300,79477.3098159499,49562.3424930277,53844.8607719246,-1.8373481215,7.8839391151,0.0430563707,7.8408827444,4,1047.9372485580,3957.1952720273,53517.7004169336,40,35539.1322970970,7813.2405267942,1200.0000000000,10800.0000000000,True
2025-06-10,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.4458608000,2,0.0000000000,7452.4542233300,7665.8909155145,80144.4899706032,49697.4389676710,53326.8264880775,44.6866431412,32.3946666564,32.3946666564,0.0000000000,5,684.6034776876,2217.5609063479,51959.6865171601,34,38812.3337046879,7701.8043168269,1200.0000000000,10800.0000000000,True
2025-06-11,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2260120000,2,0.0000000000,7665.8909155145,7670.4988720940,81385.3868369298,50289.0057908561,53592.2315700157,836.2946668506,750.9167524372,750.9167524372,0.0000000000,10,1969.0416832034,8988.4045404814,60113.7049981881,47,41402.9767365103,7593.2501001236,1200.0000000000,10800.0000000000,True
2025-06-12,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,16.1994455000,2,0.0000000000,7670.4988720940,8207.5896451380,82749.9372527915,51406.4263426298,54859.9038224735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,939.6583606998,3942.5956932347,55349.0220358645,29,38292.7187889877,7870.8327468381,1200.0000000000,10800.0000000000,True
2025-06-13,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,14.9048300000,2,0.0000000000,8207.5896451380,7917.8586996431,38842.2287772059,22290.7323332120,25671.8914441657,-0.8860987094,1.4392897092,0.0000000000,1.4392897092,1,430.8618089856,2077.2698262365,24367.1160607390,19,29245.8006631815,6721.1059492222,1320.5915090558,10800.0000000000,True
2025-06-14,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.8475500000,2,0.0000000000,7917.8586996431,7731.3703040173,38365.1565249841,22033.3446220646,24327.5584395076,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,207.2826433761,709.7656990976,22743.1103211622,14,29152.7473440540,6690.1492398072,1287.0275346706,10800.0000000000,True
2025-06-15,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.9987764000,2,0.0000000000,7731.3703040173,7679.4285455749,82266.0652227755,51455.7560142293,57033.5672767283,41.1924691470,57.4328585182,57.4328585182,0.0000000000,6,307.0623251406,1336.5187847718,52833.4672681481,13,38589.1562795831,7768.4406200789,1213.5152962963,10800.0000000000,True
2025-06-16,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.3058199000,2,0.0000000000,7679.4285455749,7770.0162641433,82228.5829362996,51135.9333228280,55653.0721013866,71.6864225883,97.6636364781,97.6636364781,0.0000000000,6,646.4921717731,2605.1395925063,53812.7593379225,34,40307.2438390339,7646.4647869109,1200.0000000000,10800.0000000000,True
2025-06-17,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.6634020000,2,0.0000000000,7770.0162641433,8073.0227337613,82773.1365725922,51314.2983115281,55779.9169155651,256.9477207926,202.7014010431,202.7014010431,0.0000000000,12,1482.8762729912,6488.5563340643,58059.8023663849,37,38998.2459557765,7840.6794532040,1200.0000000000,10800.0000000000,True
2025-06-18,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.9242903000,2,0.0000000000,8073.0227337613,7624.9272667513,82451.4576420602,51427.3368574964,55616.2997024017,101.2404062297,105.6049827469,105.6049827469,0.0000000000,11,410.6969559548,1509.7286799458,53038.3059436719,25,34926.7838365482,7976.9392181241,1200.0000000000,10800.0000000000,True
2025-06-19,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.6154322000,2,0.0000000000,7624.9272667513,7990.1297419604,82827.0257456854,51701.0671754405,55415.4483094963,-119.3303188340,362.8071650789,0.0000000000,362.8071650789,13,675.0844521247,2566.1724096957,54147.9092663022,27,35800.5510800053,8003.4790293385,1200.0000000000,10800.0000000000,True
2025-06-20,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.3718743000,2,0.0000000000,7990.1297419604,8216.7512708297,39254.7856171189,22653.7168907062,26473.3295772930,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,185.2534385539,516.2942999648,23170.0111906710,14,28055.1926929912,6956.0455259176,1284.8860511102,10800.0000000000,True
2025-06-21,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.9749621000,2,0.0000000000,8216.7512708297,7960.1811065684,36996.6762421334,21263.7704403731,23550.2852242439,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,192.7852454496,545.4126186123,21809.1830589854,15,31931.5957087490,6195.5572142159,1368.3527882800,10800.0000000000,True
2025-06-22,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.4201777000,2,0.0000000000,7960.1811065684,7780.9033488577,78891.8231038774,48804.4626748169,53205.9226029538,-123.3989470909,445.3662568567,36.0459549770,409.3203018797,10,796.4466636548,3113.4631172638,51794.5268449897,29,35541.7844586641,7987.5815960747,1200.0000000000,10800.0000000000,True
2025-06-23,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.0228070000,2,0.0000000000,7780.9033488577,8240.3694187267,81061.6566720085,50300.1945541072,55293.5022516229,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,406.0038590983,1330.9655916935,51631.1601458007,21,37671.8760305184,7959.5664753531,1200.0000000000,10800.0000000000,True
2025-06-24,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.8876611000,2,0.0000000000,8240.3694187267,7664.5637996546,78996.8017388229,49162.3909258400,52685.6117466019,1016.2905994641,844.4144157488,844.4144157488,0.0000000000,19,3158.3946893040,12068.8024858794,62247.4840111836,64,39600.4228399936,7725.8684986578,1200.0000000000,10800.0000000000,True
2025-06-25,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.3553912000,2,0.0000000000,7664.5637996546,7534.2404277729,79479.8868515269,49251.9744222037,53414.0445941405,94.2280829144,132.5670079414,132.5670079414,0.0000000000,4,938.9980762162,3760.8503583213,53107.0528634393,31,37600.4913080755,7843.8563976511,1200.0000000000,10800.0000000000,True
2025-06-26,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.4106847000,2,0.0000000000,7534.2404277729,7484.3830729118,78708.4435618414,48955.8666179141,53087.0981489836,29.0450230612,42.2480197145,42.2480197145,0.0000000000,4,566.2595503364,2014.0028446799,50998.9144856552,25,37368.6439202843,7768.8713795135,1200.0000000000,10800.0000000000,True
2025-06-27,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.8117846000,2,0.0000000000,7484.3830729118,8335.1209541721,36491.2739439639,20495.3320157702,23487.1588490460,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,200.6020043609,892.4325518511,21387.7645676213,11,31166.6117740423,6250.7201776712,1419.4375906260,10800.0000000000,True
2025-06-28,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2093395000,2,0.0000000000,8335.1209541721,8341.9690579064,36229.2491272485,20281.1574348880,23682.3463220243,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,491.7902918349,2136.2630885280,22417.4205234160,17,32243.7966773911,6265.8635823961,1307.1471467652,10800.0000000000,True
2025-06-29,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.7751991000,2,0.0000000000,8341.9690579064,7673.4745129640,77750.1479832656,48192.2582365755,51936.4183210353,6.4360043675,4.6307919645,4.6307919645,0.0000000000,2,1236.7568784972,3973.7340331332,52172.4282740762,31,35585.9477989840,7852.6580227215,1200.0000000000,10800.0000000000,True
2025-06-30,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,5.3573249000,2,0.0000000000,7673.4745129640,7730.0043780684,79393.9530431638,49432.2700900012,54798.2472127697,36.6970303151,30.6729350263,30.6729350263,0.0000000000,4,1197.9880843150,4103.5147523430,53572.4818726593,30,36644.0929428801,7842.3086429869,1219.6907407407,10800.0000000000,True
2025-07-01,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.9353417000,2,0.0000000000,7730.0043780684,7880.4123346626,81478.2952045395,50574.2179849068,56066.2822568199,-10.6374999350,49.6691176501,0.0000000000,49.6691176501,4,5860.7438263985,20609.7262228480,71173.3067078199,93,37059.4775739783,8036.4321989658,1200.0000000000,10800.0000000000,True
2025-07-02,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.6919627000,2,0.0000000000,7880.4123346626,7713.0105581024,75797.5013785756,46755.6996526352,50326.4135968454,-352.6244885936,931.6134052763,0.0000000000,931.6134052763,10,7216.2634137659,25361.3873899470,71764.4625539886,95,34848.8675330884,7818.5022927405,1200.0000000000,10800.0000000000,True
2025-07-03,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.7174041000,2,0.0000000000,7713.0105581024,7213.9513990096,75305.0294274076,46608.6214937056,51611.0446017990,67.1892975127,92.6092026142,92.6092026142,0.0000000000,4,9058.5487729244,33082.8530789022,79758.6638701206,115,37974.3465306050,7690.2305568620,1200.0000000000,10800.0000000000,True
2025-07-04,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.8884057000,2,0.0000000000,7213.9513990096,7803.9082736428,35102.2537888669,19680.3123276144,22680.3971027531,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7737.6754502792,28112.4106443031,47792.7229719176,98,31871.6510515711,6100.0175081270,1200.0000000000,10800.0000000000,True
2025-07-05,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.7112895000,2,0.0000000000,7803.9082736428,7673.8970042864,35011.9108005077,19458.3529156983,21529.8833634239,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,7559.5629381237,28843.3867407801,48301.7396564784,92,32202.1920441399,6042.7658778738,1200.0000000000,10800.0000000000,True
2025-07-06,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,13.3078951000,2,0.0000000000,7673.8970042864,7961.6275174946,73620.1402321528,45237.4307162590,50062.8665815475,176.2931054368,221.1213658973,221.1213658973,0.0000000000,14,10622.7871359648,42179.5592624464,87593.2830841423,124,38217.1895016605,7691.5780555337,1200.0000000000,10800.0000000000,True
2025-07-07,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.0934554000,2,0.0000000000,7961.6275174946,8140.0655070443,71910.1942704698,44026.2034262362,47600.2222949308,-1.7166320556,4.8527139973,0.0000000000,4.8527139973,2,8264.5332134283,30513.5289262106,74538.0157203912,98,34130.4165955432,7901.9417087831,1200.0000000000,10800.0000000000,True
2025-07-08,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,12.0908988000,2,0.0000000000,8140.0655070443,7398.6538880225,84875.4966310006,53561.3495526252,58220.3496087278,-29.6782291809,130.0631363316,0.0000000000,130.0631363316,5,1139.3514889259,4616.0712644901,58147.7425879343,41,36908.6912916973,7667.0334601967,1200.0000000000,10800.0000000000,True
2025-07-09,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.0977552000,2,0.0000000000,7398.6538880225,8162.7674209877,87620.2064277330,55053.1681870640,59444.7786225247,7.9891543700,27.2841445915,17.9910235536,9.2931210379,2,493.4061429410,2027.4611957825,57088.6185372165,20,37447.2083376717,7750.3633548502,1200.0000000000,10800.0000000000,True
2025-07-10,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.5614072000,2,0.0000000000,8162.7674209877,8185.8597226537,87164.3024149519,55187.5344756497,59778.5827415637,-23.4610127216,97.0301440815,0.0000000000,97.0301440815,4,491.3405399762,1724.7753499853,56888.8488129133,19,36692.9207735812,7789.3309383984,1200.0000000000,10800.0000000000,True
2025-07-11,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.8003314000,2,0.0000000000,8185.8597226537,7659.0222739743,45296.3311433964,27107.9894155282,29900.9846032030,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,353.8337900264,1001.3431693107,28109.3325848389,15,32402.0240072525,6262.9856570645,1208.7269454755,10800.0000000000,True
2025-07-12,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.5801885000,2,0.0000000000,7659.0222739743,7416.9443749689,44492.2875611958,26369.3165661059,27695.4445197760,1.2660717390,0.9211479057,0.9211479057,0.0000000000,1,561.9158750076,1926.5216790039,28297.1043168488,22,31182.5738112343,6197.7762879408,1259.3009312140,10800.0000000000,True
2025-07-13,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.9787374000,2,0.0000000000,7416.9443749689,8505.2306158880,89376.1540714287,56490.0993601655,62688.7315457086,-4.3119520611,17.8938290816,0.0000000000,17.8938290816,2,86.4782641194,363.3475719611,56849.1349800655,8,35563.1186417057,7943.4719813333,1200.0000000000,10800.0000000000,True
2025-07-14,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,4.7099668000,2,0.0000000000,8505.2306158880,8407.6593888547,85670.0938916014,53812.9039852557,58647.9949983959,-10.2567047152,39.7085784384,0.0000000000,39.7085784384,2,329.4510006286,1653.8012250477,55456.4485055883,14,32896.9223399755,8029.3675909724,1200.0000000000,10800.0000000000,True
2025-07-15,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.4119939000,2,0.0000000000,8407.6593888547,7737.9833400587,84264.7208588285,53107.7873116688,57859.7041856740,-46.5024964948,144.1559444064,0.0000000000,144.1559444064,6,651.1090575265,2066.9724439707,55128.2572591447,24,34037.0210859518,7834.1550486513,1200.0000000000,10800.0000000000,True
2025-07-16,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.7517898000,2,0.0000000000,7737.9833400587,8483.3068843391,87289.6195237888,54899.1924109491,59990.9087395282,-2.4148393193,8.6183243534,0.0000000000,8.6183243534,2,559.4981863604,2083.1615719779,56979.9391436076,15,34240.5805742053,7972.3315458057,1200.0000000000,10800.0000000000,True
2025-07-17,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.3096760000,2,0.0000000000,8483.3068843391,8125.3968834725,84581.4417971029,53352.4376994435,59021.5990163132,-2.3312322773,10.0009964707,0.0000000000,10.0009964707,1,849.7875107832,3054.6392772547,56404.7457444209,27,37444.4569870584,7685.1269974162,1200.0000000000,10800.0000000000,True
2025-07-18,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.7854388000,2,0.0000000000,8125.3968834725,7771.5805816565,43981.2899775079,26057.7741338003,28025.7889773918,0.0850094239,0.0703574789,0.0703574789,0.0000000000,1,234.0088540109,1024.7835219420,27082.6426651662,17,31595.8008856156,6248.7493304530,1248.6386089626,10800.0000000000,True
2025-07-19,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.2608250000,2,0.0000000000,7771.5805816565,7738.0902578313,44651.5991406522,26424.9280774589,29201.9448548823,-0.7448656744,1.9124742819,0.0000000000,1.9124742819,2,367.5827869733,1293.9844801818,27718.1676919663,19,30829.6433581985,6279.0932563527,1200.0000000000,10800.0000000000,True
2025-07-20,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,10.6364044000,2,0.0000000000,7738.0902578313,7534.2016949517,81718.5664363519,51553.4422325443,55081.0851527391,28.1408905406,33.5557540481,33.5557540481,0.0000000000,2,833.8001993905,2664.4755148683,54246.0586379532,30,35472.8787071879,7720.6417575251,1200.0000000000,10800.0000000000,True
2025-07-21,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.7852018000,2,0.0000000000,7534.2016949517,8159.6863541960,86509.5436345435,54476.0562847859,59809.5693136561,-13.3128058779,55.5312611675,0.0000000000,55.5312611675,4,373.0792838053,1196.8199255246,55659.5634044326,15,37644.7600859742,7678.7434278779,1200.0000000000,10800.0000000000,True
2025-07-22,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.0695366000,2,0.0000000000,8159.6863541960,7653.1482922148,83342.9719775143,52471.0369101580,57109.2106322785,815.2742133855,895.3649532244,895.3649532244,0.0000000000,18,788.8231768505,2699.9973499800,55986.3084735234,27,36316.1599645685,7713.4082581282,1200.0000000000,10800.0000000000,True
2025-07-23,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,9.8750148000,2,0.0000000000,7653.1482922148,7776.8029417337,85873.4291909469,54015.9726779058,58400.5824633840,-33.3418132250,139.2597953496,0.0000000000,139.2597953496,6,532.5385685594,1923.1671251155,55905.7979897964,18,37206.4461323700,7700.4602151011,1200.0000000000,10800.0000000000,True
2025-07-24,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.9796365000,2,0.0000000000,7776.8029417337,8377.7421734154,86047.9452368610,54021.0405000807,58656.6652885797,4.3749527134,240.9770339093,51.2379056102,189.7391282991,14,918.2490419460,3693.8389828383,57719.2544356325,25,35607.3546111618,7909.5038287128,1200.0000000000,10800.0000000000,True
2025-07-25,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.2939004000,2,0.0000000000,8377.7421734154,8631.4640662056,45912.4293324679,27327.7162241996,30925.8690108893,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,116.7044784662,398.3154939635,27726.0317181631,10,32699.4356506820,6561.0517229512,1236.8238711620,10800.0000000000,True
2025-07-26,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.8113578000,2,0.0000000000,8631.4640662056,8190.5285329880,44838.2423544451,26730.2732817406,29669.6422562948,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,255.6060106886,640.3573918550,27370.6306735956,13,32554.9197902906,6556.9667872150,1287.7946059875,10800.0000000000,True
2025-07-27,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.6271950000,2,0.0000000000,8190.5285329880,7622.5818932410,83579.3639393076,52682.7187007534,57624.6872209980,-6.0631995158,113.1591712046,15.9941201278,97.1650510768,5,791.9770357572,2835.8393118225,55512.4948130600,30,37970.8410624330,7578.2799609638,1200.0000000000,10800.0000000000,True
2025-07-28,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,8.5869329000,2,0.0000000000,7622.5818932410,7697.8710237324,83675.3797230040,52537.8724803574,56220.6320809647,228.9857901532,209.0415488744,209.0415488744,0.0000000000,21,2254.9867921774,8068.2966157196,60835.1548862303,49,39306.4276071245,7522.1985238357,1200.0000000000,10800.0000000000,True
2025-07-29,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,11.8652815000,2,0.0000000000,7697.8710237324,8100.2395650277,85860.9278372343,53938.7990241336,59212.5404787221,523.3946633293,645.9121681932,645.9121681932,0.0000000000,11,782.0364169094,2460.5291364894,56922.7228239523,20,37883.9539429410,7740.5113488093,1200.0000000000,10800.0000000000,True
2025-07-30,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.2973176000,2,0.0000000000,8100.2395650277,9139.4016461177,88379.6780268231,55516.5791018333,61115.3613415886,290.8953638840,268.6253965409,268.6253965409,0.0000000000,6,257.0053987844,922.3907768586,56729.8652425760,13,37909.7613592677,7730.5026076167,1200.0000000000,10800.0000000000,True
2025-07-31,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.7689426000,2,0.0000000000,9139.4016461177,7698.0054322217,83089.2610566926,52404.9935495223,56464.6519003856,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,781.1723622387,3148.8919997538,55553.8855492761,26,35702.8985556326,7764.0041437311,1200.0000000000,10800.0000000000,True
2025-08-01,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,7.1587144000,2,0.0000000000,7698.0054322217,8699.0384243674,45705.3095448337,27046.7113761890,29918.8356822752,-2.1421659405,5.4765842785,0.0000000000,5.4765842785,1,227.0270320854,551.1005424137,27595.6697526622,13,30874.8100444643,6510.9169039251,1281.1329524526,10800.0000000000,True
2025-08-02,S1,SEQUENTIAL_PREVIOUS_COMMITMENT,Optimal,1,6.8751407000,2,0.0000000000,8699.0384243674,7674.1555751136,42774.3728274642,25378.4917948736,27825.2920377530,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,226.7951979034,840.2254687841,26218.7172636577,18,31661.4444650470,6501.3619945721,1200.0000000000,10800.0000000000,True
